id,State,dummy,249,256,263,270
0,Washington,0,43,47.5,52.6,60.3
1,Illinois,0,115.6,129,141.4,158.9
2,California,0,284.4,392.4,510.3,678.3
3,Arizona,0,193.8,225.5,260.9,300
4,Massachusetts,0,272.7,339.3,416.8,502.8
5,Wisconsin,0,70.3,74.3,83.9,82.1
6,Texas,0,187.8,163.3,142.1,123.6
7,Nebraska,0,15.5,13.3,11.6,10.4
8,Utah,0,2.3,1.6,1.2,0.8
9,Oregon,0,25.2,30.4,35.9,42.3
10,Florida,0,233.3,270.2,315.1,373.1
11,New York,0,395.6,488.6,613.3,775.9
12,Rhode Island,0,8.1,8.1,8.2,8.2
13,Georgia,0,44.9,46.3,46.5,49.9
14,New Hampshire,0,39,50.4,67.8,92
15,North Carolina,0,52.5,53.9,55.5,57
16,New Jersey,0,62.5,62,61.4,60.6
17,Colorado,0,198,227.4,249.3,294.3
18,Maryland,0,62.2,66.9,76.2,83.5
19,Nevada,0,58.4,53.4,48.6,44.6
20,Tennessee,0,74.7,89.2,107.7,131.6
21,Hawaii,0,2.3,1.8,1.4,1.1
22,Indiana,0,73.6,67.1,62.3,58.6
23,Kentucky,0,104,109.8,115.2,120.1
24,Minnesota,0,41.3,45.6,50.4,56
25,Oklahoma,0,31.5,24.7,19.4,15.2
26,Pennsylvania,0,175.6,174.1,172.1,169.7
27,South Carolina,0,43.8,49.1,54.8,61.6
28,District of Columbia,0,2.7,3,3.4,4
29,Kansas,0,26.1,26.6,28.1,30.1
30,Missouri,0,64.6,64.1,65.1,67.6
31,Vermont,0,6.4,6,5.5,5
32,Virginia,0,88.4,112.2,146.5,196.4
33,Connecticut,0,56.3,58.6,60.9,62.9
34,Iowa,0,15.6,13.6,12.3,11.4
35,Louisiana,0,29.4,29,26.8,27.2
36,Ohio,0,94,92,92.5,95.3
37,Michigan,0,138.8,136.7,134.8,133.2
38,South Dakota,0,4.7,4.5,4.1,3.8
39,Arkansas,0,35.9,30.5,26.4,22.5
40,Delaware,0,6,4.3,3,2.2
41,Mississippi,0,20.3,19.4,19.7,17.9
42,New Mexico,0,56.2,65.1,74.6,85.6
43,North Dakota,0,3.1,3.8,4.2,5
44,Wyoming,0,4.3,3.2,3.6,2.9
45,Alaska,0,1.2,1,1,1
46,Maine,0,49,71.9,98.5,140
47,Alabama,0,19.2,19.2,16.1,18.6
48,Idaho,0,16.9,16.9,17.2,17.8
49,Montana,0,15.6,14.7,13.8,13.1
50,Puerto Rico,0,105.4,117.6,131.3,209.4
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,53.4,58.3,65.7,75.3
US,US,0,3825.4,4277.6,4837,5660.9
