id,State,dummy,207,214,221,228
0,Washington,0,18.5,22.6,28.7,36.8
1,Illinois,0,72.7,102,146.8,205.3
2,California,0,75.5,93.1,115,142.4
3,Arizona,0,138.7,164.4,197,232.3
4,Massachusetts,0,45.6,45,46.7,48.7
5,Wisconsin,0,65.3,74.5,86.3,101.4
6,Texas,0,697.1,859.9,1062.5,1312.4
7,Nebraska,0,59.3,65.6,72.3,80.2
8,Utah,0,27.6,42.4,68.4,113.3
9,Oregon,0,28.9,51.3,95.1,176.6
10,Florida,0,68.3,68.2,68.9,70.4
11,New York,0,104.8,138.6,190.1,265.5
12,Rhode Island,0,2.5,3.2,4.3,6.1
13,Georgia,0,28.3,28.4,28.6,27.4
14,New Hampshire,0,15.4,22.3,29.3,40.2
15,North Carolina,0,15.8,14.6,14,13.9
16,New Jersey,0,53.7,57.9,63.1,68.9
17,Colorado,0,59.9,76.5,101.2,136.2
18,Maryland,0,15.9,15.4,15.2,14.8
19,Nevada,0,40.5,53.4,70,93.5
20,Tennessee,0,23.9,22,19.8,18.4
21,Hawaii,0,0,0,0,0
22,Indiana,0,164.8,220.4,290.2,383.6
23,Kentucky,0,50.4,64.1,80.4,101.6
24,Minnesota,0,32.4,37,41.6,46.4
25,Oklahoma,0,203.4,251.7,306.7,372.6
26,Pennsylvania,0,120.8,132.2,144.8,158.7
27,South Carolina,0,24.8,25.1,25.4,25.6
28,District of Columbia,0,3.2,5.3,9.6,19
29,Kansas,0,24.8,27.8,31.4,38.6
30,Missouri,0,102.7,115.2,128.9,143.7
31,Vermont,0,0,0,0,0
32,Virginia,0,51.7,56.1,60.9,66.2
33,Connecticut,0,24.4,38.5,65.7,108.9
34,Iowa,0,50.2,49.6,49,48.3
35,Louisiana,0,40.3,43.3,46.4,50
36,Ohio,0,130.1,175.9,238.3,323.2
37,Michigan,0,127.2,152.5,182.8,218.9
38,South Dakota,0,19.1,15.7,17.2,21.1
39,Arkansas,0,83.3,97.6,114.1,134.4
40,Delaware,0,7.5,11.7,17.7,28
41,Mississippi,0,37.4,41.1,44.8,48.9
42,New Mexico,0,18.8,25.3,36.4,52.3
43,North Dakota,0,4.6,4.2,3.8,3.4
44,Wyoming,0,10.3,13.5,17.9,24.1
45,Alaska,0,0.8,0.6,0.5,0.4
46,Maine,0,1,0.9,0.7,0.6
47,Alabama,0,33,38.2,43.1,50.9
48,Idaho,0,38.3,86.1,189.1,412.9
49,Montana,0,21.5,21.8,26.5,27.9
50,Puerto Rico,0,27.2,39.8,55.3,84.4
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,65.7,94.5,138.9,205.4
US,US,0,3178,3907,4931.2,6404.8
