id,State,dummy,235,242,249,256
0,Washington,0,45.8,55.9,69.9,86
1,Illinois,0,98.8,104.6,110.6,116.6
2,California,0,122.2,140.6,162.2,187.2
3,Arizona,0,119.8,145.1,177.4,208.2
4,Massachusetts,0,279.3,447.4,712.9,1106
5,Wisconsin,0,67.6,70.4,73.5,78.2
6,Texas,0,372.5,356.9,341.1,325.2
7,Nebraska,0,27.4,25.7,24.7,24
8,Utah,0,17.7,20.8,25.8,33.1
9,Oregon,0,13.7,13.6,13.7,13.9
10,Florida,0,178.7,208.1,248.4,299.7
11,New York,0,315.9,428,599,853.3
12,Rhode Island,0,19.9,33.2,55.1,90
13,Georgia,0,46.7,46.7,50.8,55.7
14,New Hampshire,0,19.3,22.8,26.8,31.8
15,North Carolina,0,64.5,66.9,69.5,72.2
16,New Jersey,0,177.8,219.4,271.1,334.2
17,Colorado,0,164.9,186.3,209.7,237.8
18,Maryland,0,54.9,71.1,84.9,108.3
19,Nevada,0,133,172.8,213.2,274.7
20,Tennessee,0,48.8,48.7,48.4,48.1
21,Hawaii,0,36.7,110.3,324.8,838.5
22,Indiana,0,87.1,84.5,81.9,79.2
23,Kentucky,0,114.3,144.6,180.5,225.3
24,Minnesota,0,37.9,37.2,36.5,35.6
25,Oklahoma,0,112.2,105.2,97.6,89.9
26,Pennsylvania,0,248.2,293.6,345.4,407
27,South Carolina,0,42.4,47.4,53,59.1
28,District of Columbia,0,2,2,1.9,1.9
29,Kansas,0,29.3,32.4,37.2,44.1
30,Missouri,0,84.4,84.7,86.3,86.1
31,Vermont,0,9.5,12.2,16.5,22.9
32,Virginia,0,74.5,82.1,90.5,99.7
33,Connecticut,0,96.1,134.8,187.9,259.5
34,Iowa,0,25.7,23.8,22,20.6
35,Louisiana,0,39.4,38.1,37.5,36.1
36,Ohio,0,149.1,162.6,176.7,191.2
37,Michigan,0,156.6,166,175.3,184.2
38,South Dakota,0,4.5,3.9,3.4,2.9
39,Arkansas,0,45.9,45.3,48.8,54.2
40,Delaware,0,90.6,170.6,303.6,483.9
41,Mississippi,0,25.1,26.9,27.6,29
42,New Mexico,0,30.2,31.1,32.1,33.1
43,North Dakota,0,3.2,2.7,2.3,1.9
44,Wyoming,0,9.4,11.1,12.9,15.1
45,Alaska,0,0.9,0.7,0.5,0.4
46,Maine,0,19.3,24.9,32,40.9
47,Alabama,0,19.6,18.8,18,17.3
48,Idaho,0,21.1,22.1,23.2,24.2
49,Montana,0,19.2,19.2,19.4,21
50,Puerto Rico,0,68.8,82.5,99.7,120.5
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,61.6,74.8,93.3,117.6
US,US,0,4153.9,4980.8,6257,8226.8
