id,State,dummy,221,228,235,242
0,Washington,0,28.7,34.8,41.5,53
1,Illinois,0,113.4,149.6,193.4,262.8
2,California,0,88.8,102.3,118,136
3,Arizona,0,138.6,156.3,171,196
4,Massachusetts,0,158.8,249.2,395.5,625.8
5,Wisconsin,0,63.8,68.4,72.2,77.7
6,Texas,0,630,709.3,790.6,925
7,Nebraska,0,30.4,33.8,32.4,33.4
8,Utah,0,16.1,15.2,16.3,16.8
9,Oregon,0,9.8,9.7,9.8,10.2
10,Florida,0,119.9,141.7,167.4,196.5
11,New York,0,278,480.7,898,1753.7
12,Rhode Island,0,2.9,4.1,6.1,9.4
13,Georgia,0,60.4,69.7,82,100.1
14,New Hampshire,0,8.1,8.1,8,8.1
15,North Carolina,0,31.6,29.5,29.4,29.3
16,New Jersey,0,119.7,153.8,199.7,258.4
17,Colorado,0,165.1,223.7,301.4,401.1
18,Maryland,0,29.5,30.5,33.8,39
19,Nevada,0,104.6,161.2,245.7,365.8
20,Tennessee,0,68.2,82.1,99,119.8
21,Hawaii,0,1.8,2.5,6.7,12.5
22,Indiana,0,127.6,130.3,132.6,134.3
23,Kentucky,0,70,81.9,99.5,117.1
24,Minnesota,0,34.9,37.6,40.5,45.6
25,Oklahoma,0,174.5,180.3,183.6,185.2
26,Pennsylvania,0,176.6,211.8,261.8,327.6
27,South Carolina,0,30.3,36,47.1,64
28,District of Columbia,0,4.7,5.2,6.3,7.4
29,Kansas,0,29.9,31,34.3,38.3
30,Missouri,0,115.2,139.3,177.1,231.6
31,Vermont,0,15.9,41.6,94.4,210.2
32,Virginia,0,48.8,52.5,56.6,61.1
33,Connecticut,0,50.1,72,101,148
34,Iowa,0,30.4,27.6,24.9,22.6
35,Louisiana,0,51.4,54.8,58.6,64.4
36,Ohio,0,106.1,110,113.9,117.9
37,Michigan,0,222.7,287.7,383.8,519.9
38,South Dakota,0,4.4,3.3,2.5,1.9
39,Arkansas,0,63,71,91.4,100.8
40,Delaware,0,4.1,3.7,3.5,3.3
41,Mississippi,0,22,23.6,25.5,25.8
42,New Mexico,0,73.8,141.9,249.6,428.1
43,North Dakota,0,2.6,2.3,2,1.7
44,Wyoming,0,2.5,2.8,2.7,2.9
45,Alaska,0,0.3,0.3,0.5,0.8
46,Maine,0,15.2,26.1,45,76.7
47,Alabama,0,38.3,40,44.2,49.7
48,Idaho,0,18.9,20.6,22.3,24.2
49,Montana,0,47.8,61.9,78.9,98.6
50,Puerto Rico,0,67.5,99,143.2,214.8
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,48.3,50.5,64.5,66.4
US,US,0,3965.7,4963,6509.8,9021.1
