id,State,dummy,242,249,256,263
0,Washington,0,37.3,44.6,49.1,59.3
1,Illinois,0,123.7,131.6,139.9,148.5
2,California,0,191.4,230.2,285.2,355.6
3,Arizona,0,150.8,168.2,187.4,211.9
4,Massachusetts,0,247.3,299.4,359.9,428.1
5,Wisconsin,0,61.8,66.4,71.6,78.4
6,Texas,0,388,375.1,360.5,345.9
7,Nebraska,0,17.3,16.7,15.6,14.8
8,Utah,0,11,12.1,13.8,16.6
9,Oregon,0,40.6,50.3,63.3,79.2
10,Florida,0,215.3,258.5,309.7,374.1
11,New York,0,401,540.5,750.9,1064
12,Rhode Island,0,13.7,18.5,25.1,34.3
13,Georgia,0,52.4,56.8,61.8,68.6
14,New Hampshire,0,43.2,57.2,76,100.3
15,North Carolina,0,50.7,51.6,52.4,53.3
16,New Jersey,0,151.5,163.2,176.6,190.8
17,Colorado,0,253.1,315,394.9,491.7
18,Maryland,0,49.9,54.4,60.2,71.1
19,Nevada,0,116.5,129,144.7,164.7
20,Tennessee,0,62,65.7,69.2,73.1
21,Hawaii,0,12.1,22.4,40.3,78.6
22,Indiana,0,60.1,55.2,50.7,46.6
23,Kentucky,0,97.2,112.2,128.9,149.6
24,Minnesota,0,30.3,29.3,28.4,27.5
25,Oklahoma,0,65.2,59.4,54.1,49
26,Pennsylvania,0,248.5,282,319.7,363.3
27,South Carolina,0,56.9,66.9,78.7,92.7
28,District of Columbia,0,0.9,0.8,0.7,0.6
29,Kansas,0,19.6,18.1,16.7,15.6
30,Missouri,0,56.8,55.2,55.3,53.8
31,Vermont,0,9.6,10.4,11.6,13.7
32,Virginia,0,51.3,53.3,55.2,57.3
33,Connecticut,0,72.5,86.9,104,123.8
34,Iowa,0,24.4,22.6,21,19.5
35,Louisiana,0,39,39.3,40.6,42.4
36,Ohio,0,144.8,152.2,159.7,167.2
37,Michigan,0,132.3,132.3,133,132.8
38,South Dakota,0,4.3,3.6,3.1,2.7
39,Arkansas,0,32.3,29.3,27.3,25.4
40,Delaware,0,38.2,62.5,89.7,139.4
41,Mississippi,0,19.2,19,19,19.6
42,New Mexico,0,47.1,49.4,51.6,53.7
43,North Dakota,0,6.6,6.2,5.8,5.4
44,Wyoming,0,2.2,2.3,2,2.2
45,Alaska,0,0.9,0.8,0.7,0.7
46,Maine,0,35.2,50.1,71.1,100.4
47,Alabama,0,26.5,25.2,25.1,24.8
48,Idaho,0,15.3,15.3,15.3,15.2
49,Montana,0,17.4,16.5,16.4,16.7
50,Puerto Rico,0,217.9,357,559.3,868
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,50.8,58.9,70.8,87.2
US,US,0,4313.8,4999.8,5923.5,7219.8
