id,State,dummy,214,221,228,235
0,Washington,0,55.3,85.7,134.7,209.1
1,Illinois,0,171.1,284.1,467,772.8
2,California,0,78.4,93.2,111.1,132.4
3,Arizona,0,176.1,219.3,274.9,347.1
4,Massachusetts,0,45.3,47.5,49.8,52.3
5,Wisconsin,0,70,77.7,88.5,98.3
6,Texas,0,951.2,1235.7,1565.7,2002.9
7,Nebraska,0,81.1,97.3,109.8,136.5
8,Utah,0,5.2,5.7,6.8,8.6
9,Oregon,0,38.1,62.8,103,172.8
10,Florida,0,130.2,152.6,179.5,211.9
11,New York,0,130.1,185.5,265.6,405
12,Rhode Island,0,0.8,1,1.1,1.2
13,Georgia,0,34.3,34.1,35.2,36.3
14,New Hampshire,0,15.2,15.8,18.6,22.2
15,North Carolina,0,24.4,24.1,23.9,25.3
16,New Jersey,0,93.8,117.3,148.1,184.3
17,Colorado,0,124.4,170.8,233.6,317.2
18,Maryland,0,35.9,44.7,52.2,64.3
19,Nevada,0,96.4,148.1,224.5,344.4
20,Tennessee,0,54.7,60.8,69.1,78.7
21,Hawaii,0,0,0.1,0.1,0.2
22,Indiana,0,182.2,221.5,266.2,322.2
23,Kentucky,0,55.6,67.6,80.7,98
24,Minnesota,0,38.2,40.7,43.5,47.6
25,Oklahoma,0,187,214.4,243.8,277.3
26,Pennsylvania,0,152.1,179.8,212.2,249.6
27,South Carolina,0,18.1,18.3,18.2,18.1
28,District of Columbia,0,3.8,4.7,5.8,7.6
29,Kansas,0,64.4,79.2,100.3,132.9
30,Missouri,0,104.8,130.7,173.5,239.2
31,Vermont,0,71,665.2,1984.2,1049.4
32,Virginia,0,58,66.6,78.4,93.3
33,Connecticut,0,45.9,79.9,131,216.2
34,Iowa,0,36.6,33.2,30,27
35,Louisiana,0,51.7,62,72.1,85.9
36,Ohio,0,124.6,150.1,180,219.8
37,Michigan,0,167.9,206.8,262.6,336.4
38,South Dakota,0,4.4,3.2,2.3,1.6
39,Arkansas,0,99.1,115.7,135.2,158.1
40,Delaware,0,7,8.5,10.3,14.1
41,Mississippi,0,46.2,51.2,57.2,64.3
42,New Mexico,0,70.8,134.1,253,466.5
43,North Dakota,0,9.3,11.1,13.2,16.1
44,Wyoming,0,6.6,7.2,8.1,9.3
45,Alaska,0,3.6,4.6,6.5,9.7
46,Maine,0,5.5,7.5,10.8,17.2
47,Alabama,0,22.1,20.9,19.9,19
48,Idaho,0,38.9,61.9,102,177.4
49,Montana,0,21,22.8,24.9,27
50,Puerto Rico,0,51.1,73,106.8,158.5
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,31.9,33.8,43.3,58.6
US,US,0,4191.6,5940.1,8838.3,10241.9
