id,State,dummy,284,291,298,305
0,Washington,0,71.6,79.3,90.2,104.8
1,Illinois,0,36.3,32.6,29.3,26.4
2,California,0,515.1,576.7,643.7,715.5
3,Arizona,0,235.3,246.3,261.5,280.8
4,Massachusetts,0,53.5,52.5,51.5,51.1
5,Wisconsin,0,13.3,11.7,10.3,9.1
6,Texas,0,119.3,114.4,109.6,104.9
7,Nebraska,0,5,4.1,3.4,2.8
8,Utah,0,5.6,4.6,3.7,3.1
9,Oregon,0,15.8,15.9,17,18.8
10,Florida,0,911.5,1125.5,1370.8,1638.3
11,New York,0,121.6,116.6,111.6,106.9
12,Rhode Island,0,11.5,12.1,12.7,13.5
13,Georgia,0,73.6,80.5,88.1,96.1
14,New Hampshire,0,7.3,6.5,5.8,5.2
15,North Carolina,0,28.7,26.3,24,21.9
16,New Jersey,0,49.5,46.4,43.5,40.7
17,Colorado,0,61.3,53.1,45.9,39.6
18,Maryland,0,14.9,13.3,11.8,10.6
19,Nevada,0,65.3,62.4,59.4,56.2
20,Tennessee,0,23.3,23.4,24.2,25.6
21,Hawaii,0,6.9,7,7.1,7.1
22,Indiana,0,24.1,21.2,18.7,16.5
23,Kentucky,0,27.4,24.5,21.9,19.6
24,Minnesota,0,3.6,3.2,2.8,2.4
25,Oklahoma,0,29.3,25.2,21.6,18.5
26,Pennsylvania,0,54.1,47.5,41.7,36.5
27,South Carolina,0,37.1,36.5,35.9,35.3
28,District of Columbia,0,6.4,7.4,8.9,10.8
29,Kansas,0,4.2,3.9,3.7,3.7
30,Missouri,0,35.6,33.9,33.4,34
31,Vermont,0,0,0,0,0
32,Virginia,0,41.5,43,46.2,50.9
33,Connecticut,0,21.6,19.2,17,15
34,Iowa,0,5.3,4.7,4.1,3.6
35,Louisiana,0,11.3,10.8,10.5,10.5
36,Ohio,0,42.5,38,33.9,30.2
37,Michigan,0,58.5,51.9,45.9,40.6
38,South Dakota,0,2.4,2,1.6,1.3
39,Arkansas,0,18.7,16.7,14.9,13.4
40,Delaware,0,8,6.4,5.3,4.3
41,Mississippi,0,25.3,26.4,28.6,31.8
42,New Mexico,0,53.4,56.5,60.3,65.3
43,North Dakota,0,2.5,2.2,1.9,1.7
44,Wyoming,0,11,12.1,13.3,14.6
45,Alaska,0,0,0,0,0
46,Maine,0,9.6,8,6.7,5.6
47,Alabama,0,20.2,21.2,23.2,26
48,Idaho,0,7.3,6.5,5.8,5.2
49,Montana,0,26.7,27.2,27.9,28.6
50,Puerto Rico,0,28.2,24.3,20.9,18
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,5.9,5,4.2,3.6
US,US,0,3068,3296.4,3585.6,3926.4
