id,State,dummy,151,158,165,172
0,Washington,0,7.2,9.3,11.6,14.3
1,Illinois,0,20.7,18.1,15.9,13.9
2,California,0,77.4,100.7,137.9,196.5
3,Arizona,0,26.8,21.1,16.6,13
4,Massachusetts,0,57.7,59.6,61.6,63
5,Wisconsin,0,19.6,18.5,18.7,19.8
6,Texas,0,77.9,72.9,68.2,63.8
7,Nebraska,0,14.7,12.2,10.3,8.6
8,Utah,0,6,6.6,8.1,11.2
9,Oregon,0,3.5,3.1,2.8,2.6
10,Florida,0,97.4,97.5,97.7,109.7
11,New York,0,23.4,19.5,16.4,13.7
12,Rhode Island,0,0.6,0.5,0.4,0.3
13,Georgia,0,36.8,32.7,32.6,33
14,New Hampshire,0,6.9,7.2,7.6,8.7
15,North Carolina,0,45.1,35.5,28.3,22.5
16,New Jersey,0,15.7,12.3,9.7,7.7
17,Colorado,0,12,9,6.8,5.2
18,Maryland,0,7.1,6.5,5.7,5.1
19,Nevada,0,3.3,3.8,6.1,13
20,Tennessee,0,25.4,20.3,16.2,13
21,Hawaii,0,0,0,0,0
22,Indiana,0,25.8,20,15.6,12.2
23,Kentucky,0,36.4,53.6,79.4,118.6
24,Minnesota,0,37.4,30.3,24.6,20
25,Oklahoma,0,33.7,26.2,20.5,16
26,Pennsylvania,0,39.2,32.4,26.8,22.2
27,South Carolina,0,16.1,14.2,12.5,10.9
28,District of Columbia,0,0,0,0,0
29,Kansas,0,22.6,21.6,20.8,20.3
30,Missouri,0,49.9,42.7,36.5,31.2
31,Vermont,0,0,0,0,0
32,Virginia,0,62.1,81.4,117.4,178.2
33,Connecticut,0,8.2,7.2,7.2,6.9
34,Iowa,0,11.1,10.8,10.6,10.3
35,Louisiana,0,3.2,3.4,3.9,4.8
36,Ohio,0,28.6,21.7,16.6,12.7
37,Michigan,0,27.1,22,17.9,14.7
38,South Dakota,0,20.3,18.8,17.5,16.2
39,Arkansas,0,18.3,17.1,16.1,15
40,Delaware,0,4.2,3.3,2.6,2.1
41,Mississippi,0,17.2,14.3,11.9,10
42,New Mexico,0,0.2,0.2,0.1,0.1
43,North Dakota,0,22.6,19.9,17.3,15
44,Wyoming,0,6.7,6.1,6.3,6.6
45,Alaska,0,19.2,27.6,33.5,47.1
46,Maine,0,0.1,0.1,0.1,0.1
47,Alabama,0,20.4,17.4,14.9,12.8
48,Idaho,0,2.6,2.3,2.1,1.9
49,Montana,0,13.5,12.9,12.7,12.2
50,Puerto Rico,0,19.1,19.2,19.4,20
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,9.1,8,7,6.1
US,US,0,1159.9,1121.7,1150.9,1282.6
