id,State,dummy,179,186,193,200
0,Washington,0,15.9,20.4,26.5,34.7
1,Illinois,0,25.7,29.1,34.9,42.9
2,California,0,14,11.8,9.8,8.1
3,Arizona,0,77.4,86.2,95.9,106.5
4,Massachusetts,0,41.1,32.1,25,19.4
5,Wisconsin,0,26.7,25.1,23.5,22
6,Texas,0,278,279.2,297.9,305.8
7,Nebraska,0,36.2,38.2,40.8,43.8
8,Utah,0,3.7,3.3,3,2.7
9,Oregon,0,9.9,15.8,26.4,43.9
10,Florida,0,72.5,71.7,73.3,74.1
11,New York,0,30.1,30.9,31.8,32.7
12,Rhode Island,0,0.5,0.4,0.3,0.2
13,Georgia,0,52.4,57.1,65.9,78.1
14,New Hampshire,0,10,15.1,21.1,32
15,North Carolina,0,31.2,27.1,23.5,20.8
16,New Jersey,0,29.8,30.7,32,33.9
17,Colorado,0,20.4,20,19.6,19.2
18,Maryland,0,11.3,11.2,12,12.8
19,Nevada,0,2.9,2.9,2.5,2.4
20,Tennessee,0,24.6,20.1,16.4,13.4
21,Hawaii,0,0,0,0,0
22,Indiana,0,68.7,77.6,88.5,101.9
23,Kentucky,0,20.7,20.3,19.7,18.9
24,Minnesota,0,34.5,33.2,32.6,32.4
25,Oklahoma,0,95.9,105,113.7,122.7
26,Pennsylvania,0,111.9,138.4,171.4,212.1
27,South Carolina,0,25.5,27,28.5,30
28,District of Columbia,0,0,0,0,0
29,Kansas,0,28.3,37.5,49.5,65.8
30,Missouri,0,63.2,67.5,72.8,83.2
31,Vermont,0,0,0,0,0
32,Virginia,0,36.6,34.8,33.3,32.2
33,Connecticut,0,1.9,1.4,1.1,0.8
34,Iowa,0,54.4,66.5,77.6,98.4
35,Louisiana,0,48.3,60.9,77.2,98.1
36,Ohio,0,48.1,49,50.5,52.6
37,Michigan,0,64.4,74,85.2,98.2
38,South Dakota,0,13.3,13.6,13.7,14
39,Arkansas,0,34.7,37.6,40.8,44.3
40,Delaware,0,2.5,2.1,1.8,1.6
41,Mississippi,0,36.1,40.7,46.1,52.3
42,New Mexico,0,8.6,9.3,10.1,11.5
43,North Dakota,0,3.6,2.6,1.8,1.3
44,Wyoming,0,2.1,1.8,1.6,1.4
45,Alaska,0,0.3,0.3,0.3,0.3
46,Maine,0,5,6.2,8,10.8
47,Alabama,0,38.1,44.6,53.7,66.2
48,Idaho,0,0,0,0,0
49,Montana,0,11.5,11.9,12.4,12.9
50,Puerto Rico,0,12.4,14.1,13.6,16.2
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,16.9,20.9,26.3,33.9
US,US,0,1702.3,1827.1,2013.8,2263.4
