id,State,dummy,144,151,158,165
0,Washington,0,0.4,0.3,0.3,0.3
1,Illinois,0,5.1,3.7,2.7,2
2,California,0,74.3,69.2,64.5,60.1
3,Arizona,0,29.8,23.4,18.4,14.5
4,Massachusetts,0,51.5,61.9,79.7,109.7
5,Wisconsin,0,42.8,46.1,50.5,52.6
6,Texas,0,90.7,88.5,86.5,84.6
7,Nebraska,0,25.6,23.9,22.3,20.8
8,Utah,0,2.2,1.8,1.5,1.2
9,Oregon,0,1.8,1.5,1.9,2.5
10,Florida,0,125.4,129.3,138.4,145.5
11,New York,0,38.1,33.8,29.9,26.4
12,Rhode Island,0,0.8,0.6,0.5,0.4
13,Georgia,0,28.1,25.2,22.5,20.2
14,New Hampshire,0,10.3,12.6,15.4,22.4
15,North Carolina,0,209.2,371.4,777.7,1555.4
16,New Jersey,0,30.1,28.2,26.4,27.6
17,Colorado,0,27.5,26.4,26.3,27.6
18,Maryland,0,15.8,17.1,18.8,20.6
19,Nevada,0,2.9,2.3,1.9,1.5
20,Tennessee,0,43.8,39.6,35.9,33.1
21,Hawaii,0,0,0,0,0
22,Indiana,0,52.8,57.8,73.1,97.3
23,Kentucky,0,16.3,18.8,25,32.1
24,Minnesota,0,72.1,73.3,75.6,78.9
25,Oklahoma,0,144.3,243.9,468.6,895.1
26,Pennsylvania,0,68.9,63,57.8,52.9
27,South Carolina,0,17.7,15.4,13.5,11.7
28,District of Columbia,0,0,0,0,0
29,Kansas,0,37.7,40.9,45,49.7
30,Missouri,0,65.3,59.8,55.1,50.8
31,Vermont,0,0,0,0,0
32,Virginia,0,46.5,46.7,47,47.2
33,Connecticut,0,2.7,3.5,4.5,5.1
34,Iowa,0,20.9,30.5,43.7,75.5
35,Louisiana,0,15.5,16.3,16.4,16.8
36,Ohio,0,56.5,53,52.2,48.1
37,Michigan,0,44.1,42.9,41.9,40.8
38,South Dakota,0,26.3,30.1,36.5,48.2
39,Arkansas,0,50.2,62,74,95.8
40,Delaware,0,5.3,4.4,3.6,3
41,Mississippi,0,43.9,54.7,64.7,88.6
42,New Mexico,0,2.3,2.4,2.9,3.9
43,North Dakota,0,39.8,43.6,50.1,57
44,Wyoming,0,3.2,2.8,3.8,6
45,Alaska,0,12.6,15.9,20.3,25.6
46,Maine,0,1.4,1.5,1.7,2
47,Alabama,0,31.9,32.2,39.9,56.8
48,Idaho,0,2.6,2.4,2.2,2.1
49,Montana,0,13.5,13.3,13.1,12.9
50,Puerto Rico,0,15.2,15,14.6,15
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,5.1,5.1,5.1,6.5
US,US,0,1771,2058.1,2774.1,4154.5
