id,State,dummy,256,263,270,277
0,Washington,0,59.5,69.9,81.5,94
1,Illinois,0,136.4,154,183.7,223.9
2,California,0,296.6,365.1,439,557.7
3,Arizona,0,209.9,239.9,272.9,308.4
4,Massachusetts,0,272.6,327.2,387.9,452.4
5,Wisconsin,0,56.9,57.9,61.6,67.8
6,Texas,0,156.5,131.3,109.8,91.8
7,Nebraska,0,3.7,2.9,2.1,1.5
8,Utah,0,13.8,13.7,15.6,17.4
9,Oregon,0,22.1,23.1,24.4,26.5
10,Florida,0,269.1,315.1,372,426.1
11,New York,0,306.9,356.9,419.7,497.1
12,Rhode Island,0,6.6,6.2,5.9,5.6
13,Georgia,0,49.2,51.1,53.6,56.6
14,New Hampshire,0,25.6,25.5,25.3,25
15,North Carolina,0,74.9,91.2,113.2,143.5
16,New Jersey,0,130.8,128.3,125.7,123.1
17,Colorado,0,285.8,341,417.4,457.1
18,Maryland,0,44.9,48.5,48.6,51.8
19,Nevada,0,64.2,59.3,54.6,50.1
20,Tennessee,0,25.6,24,23.3,24.6
21,Hawaii,0,1.5,1.1,0.8,0.6
22,Indiana,0,51.7,47.9,43.9,40.8
23,Kentucky,0,58.6,54.9,51.5,48.4
24,Minnesota,0,33.8,33.8,34.8,35.8
25,Oklahoma,0,26.7,20.7,16,12.4
26,Pennsylvania,0,154.5,152.8,150.4,147.9
27,South Carolina,0,24.8,26.3,27.5,30.5
28,District of Columbia,0,1.5,1.9,1.9,2.4
29,Kansas,0,17.8,17.7,18.8,20.5
30,Missouri,0,69.5,71.1,73.4,76.8
31,Vermont,0,6.4,5.9,5.5,5
32,Virginia,0,55.7,54.9,57.3,60
33,Connecticut,0,120.9,158,211.3,276.7
34,Iowa,0,23.2,24.3,26.4,26.9
35,Louisiana,0,21.8,18.7,17.5,16.5
36,Ohio,0,98.3,90.2,84.8,80.3
37,Michigan,0,219.3,276.4,354.5,478
38,South Dakota,0,4.9,4.9,4.3,4.2
39,Arkansas,0,22.7,19.5,16.8,14.5
40,Delaware,0,5.5,3.6,2.4,1.6
41,Mississippi,0,19.9,20,18.4,18
42,New Mexico,0,87.5,104.5,123.7,144.5
43,North Dakota,0,0.1,0,0,0
44,Wyoming,0,3.3,3.6,3.3,3
45,Alaska,0,3.3,4.4,5.1,6.2
46,Maine,0,7.8,6.6,5.7,5
47,Alabama,0,19.3,19.6,22.5,16.6
48,Idaho,0,15,14.8,14.6,14.3
49,Montana,0,23.1,23.6,24.6,25.5
50,Puerto Rico,0,23.2,17,12.4,8.9
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,21.8,18.9,16.3,14.1
US,US,0,3755.1,4149.5,4684,5338.2
