id,State,dummy,200,207,214,221
0,Washington,0,27.2,36.2,50.3,70.2
1,Illinois,0,38.6,40.8,43.1,45.5
2,California,0,58.6,64.5,72.8,83.9
3,Arizona,0,87.9,92.5,97.9,103.4
4,Massachusetts,0,34.6,31.5,28.5,25.8
5,Wisconsin,0,43.3,45.2,47,48.7
6,Texas,0,550.2,608.5,670.6,736.5
7,Nebraska,0,43.7,49.5,55.5,63.2
8,Utah,0,17.9,23,29.8,38.7
9,Oregon,0,6.5,6.8,8.3,9.6
10,Florida,0,65.4,66,67.3,69.9
11,New York,0,59.9,64.2,68.9,74.2
12,Rhode Island,0,0.1,0.1,0.1,0.1
13,Georgia,0,66,67.2,75.4,107.3
14,New Hampshire,0,18.1,23.6,34.4,50.1
15,North Carolina,0,89.2,123.5,171.1,237.5
16,New Jersey,0,43.5,44.8,46.1,47.4
17,Colorado,0,46.1,54.5,65.9,80.3
18,Maryland,0,18.2,19.6,20.9,22.3
19,Nevada,0,41.1,58.4,83.4,119.1
20,Tennessee,0,33.9,31.1,28.5,26.3
21,Hawaii,0,0,0,0,0
22,Indiana,0,130.8,154.3,182.1,214.1
23,Kentucky,0,40.3,42.1,44,46.7
24,Minnesota,0,42.8,41.9,41.1,40.3
25,Oklahoma,0,147.7,162.3,177.5,192.9
26,Pennsylvania,0,88.5,90.3,91.7,93.2
27,South Carolina,0,18.9,18.1,17.4,16.8
28,District of Columbia,0,4.6,6.8,10.8,17.6
29,Kansas,0,52,57.6,63.9,70.8
30,Missouri,0,73.4,74.9,76.8,78.7
31,Vermont,0,0.1,0.1,0.1,0.1
32,Virginia,0,29.7,28.1,26.6,25.2
33,Connecticut,0,3,2.6,2.2,1.9
34,Iowa,0,66,69.7,73.4,77.2
35,Louisiana,0,29.7,29.5,29.2,28.9
36,Ohio,0,96.7,105.7,116.1,128.2
37,Michigan,0,100.4,114.6,130.8,148.8
38,South Dakota,0,18.4,21.3,23,26.2
39,Arkansas,0,78.1,92.6,109.3,128.4
40,Delaware,0,8.9,11.2,15.2,21.6
41,Mississippi,0,45.1,48.8,52.7,56.7
42,New Mexico,0,7.4,7.4,7.4,7.5
43,North Dakota,0,4.1,3.4,2.9,2.4
44,Wyoming,0,5.9,5.8,5.8,5.9
45,Alaska,0,1.6,1.2,1,0.8
46,Maine,0,3.7,3.6,3.5,3.5
47,Alabama,0,33.9,35.7,39,43.3
48,Idaho,0,26.3,45.2,79.6,142.1
49,Montana,0,15.4,16.3,17.2,18.3
50,Puerto Rico,0,18.9,22.1,26.3,32
51,Virgin Islands,0,0,0,0,0
53,West Virginia,0,33,40.4,49.7,61.2
US,US,0,2615.2,2905.1,3281.8,3791.4
