id,State,460,466,473,480,487
45,Alaska,0,118.41363445109,150.164998671204,159.824728915451,147.745728467999
47,Alabama,0,762.755105321308,1190.80090134278,1621.39734904535,147.745728467999
39,Arkansas,0,1005.49884011421,1417.64724666275,1521.79529040383,147.745728467999
3,Arizona,0,1363.0114242413,1674.66551981231,1860.51534063232,147.745728467999
2,California,0,5335.85408770451,7312.79120921657,9170.38937245306,147.745728467999
17,Colorado,0,397.529904521319,639.97934188096,994.078335091076,147.745728467999
33,Connecticut,0,889.192162172096,1454.74363832739,1947.87319181683,147.745728467999
28,District of Columbia,0,143.165960394189,206.719717890901,260.146769600862,147.745728467999
40,Delaware,0,175.034222533461,287.517854803135,405.559296007892,147.745728467999
10,Florida,0,1233.73900958895,1842.12720210308,2693.6703370691,147.745728467999
13,Georgia,0,995.528682759047,1688.43961885343,2738.95339476786,147.745728467999
21,Hawaii,0,16.9082904102727,19.9376163939167,22.0110536095014,147.745728467999
34,Iowa,0,442.13695586253,843.065603512991,1307.0606149788,147.745728467999
48,Idaho,0,204.439863050023,268.983878129034,316.08189943265,147.745728467999
1,Illinois,0,2782.71827336332,5067.83560768828,6940.31108591534,147.745728467999
22,Indiana,0,2075.27993154103,3453.64902749671,4201.34459187704,147.745728467999
29,Kansas,0,620.165426924173,1059.80468311137,1435.09344241638,147.745728467999
23,Kentucky,0,1728.42157651524,2342.93056332759,2441.32911544513,147.745728467999
35,Louisiana,0,488.793562253788,701.036094384468,924.601020077043,147.745728467999
4,Massachusetts,0,983.703559426709,1836.59525747613,3039.74752921312,147.745728467999
18,Maryland,0,999.419416840898,1643.04259120997,2260.33054820861,147.745728467999
46,Maine,0,195.072631958458,362.791235412351,551.628288321174,147.745728467999
37,Michigan,0,1304.54201107574,2575.64885106407,4395.732978345,147.745728467999
24,Minnesota,0,1293.67271404566,2170.10458626193,2875.64558513921,147.745728467999
30,Missouri,0,2027.97208170675,3247.50602235703,3880.09967340092,147.745728467999
41,Mississippi,0,516.935076863196,638.018251374909,689.008711293071,147.745728467999
49,Montana,0,100.071239709651,144.227269526545,198.910799449971,147.745728467999
15,North Carolina,0,1523.89398358204,2892.92048095216,4599.43031978697,147.745728467999
43,North Dakota,0,91.9548066956515,157.439594814725,230.191561006772,147.745728467999
7,Nebraska,0,289.808872799095,536.821877355789,798.710002642574,147.745728467999
14,New Hampshire,0,47.4803645312677,95.1096358504684,169.761506376777,147.745728467999
16,New Jersey,0,2376.87062050704,3994.45588904602,5198.18460897634,147.745728467999
42,New Mexico,0,661.998269611379,819.393371418746,857.820806771195,147.745728467999
19,Nevada,0,456.939120960416,522.796303464098,543.195334810923,147.745728467999
11,New York,0,3508.86614934054,6859.84336020787,10696.8629365106,147.745728467999
36,Ohio,0,2456.73180856838,4521.63603063648,6591.16700278353,147.745728467999
25,Oklahoma,0,1568.57741082574,2160.70290258526,2106.07428677042,147.745728467999
9,Oregon,0,848.040735887839,1159.5201678086,1337.91716996088,147.745728467999
26,Pennsylvania,0,3448.88708512917,6049.41479367495,8387.89143293281,147.745728467999
12,Rhode Island,0,35.1467127663707,69.2089574153627,120.22771685359,147.745728467999
27,South Carolina,0,660.147880816183,1045.93304959942,1560.05559135516,147.745728467999
38,South Dakota,0,201.247060048396,337.28331639495,441.725457416287,147.745728467999
20,Tennessee,0,1895.63717340426,2824.84620439144,3301.11068149549,147.745728467999
6,Texas,0,4467.70444709264,6506.91369402397,7955.24573040931,147.745728467999
US,US,0,59868.5489111492,94979.443847559,128102.688053669,147.745728467999
8,Utah,0,51.4265415289481,75.4845935438381,108.841460311194,147.745728467999
32,Virginia,0,1595.56750907222,2642.77341054781,3741.95163693071,147.745728467999
31,Vermont,0,45.861130767712,76.9122682594718,124.898785891537,147.745728467999
0,Washington,0,1022.13464399448,1412.18394036425,1757.22273035628,147.745728467999
5,Wisconsin,0,998.540283038097,1747.29390372505,2550.06214211333,147.745728467999
53,West Virginia,0,580.47932293088,821.064637632011,942.596144822327,147.745728467999
44,Wyoming,0,112.074179799365,138.609667548748,155.805439102345,147.745728467999
