id,State,dummy,298,305,312,319
47,Alabama,0,14.166,13.445,13.112,12.574
39,Arkansas,0,13.03,12.609,12.297,14.634
21,Hawaii,0,4.34,3.922,4.135,4.73
22,Indiana,0,19.395,19.35,18.281,21.954
35,Louisiana,0,12.514,10.955,14.42,11.947
24,Minnesota,0,8.927,9.287,7.982,6.396
49,Montana,0,2.208,0,0.953,1.083
15,North Carolina,0,59.357,56.849,58.415,63.349
19,Nevada,0,49.551,53.83,51.425,55.441
50,Puerto Rico,0,31.143,31.052,32.068,32.036
6,Texas,0,115.847,111.803,107.468,106.643
51,Virgin Islands,0,0,0,0,0
US,US,0,2230.376,2239.658,2205.873,2326.061
29,Kansas,0,1.166,0.443,0,0.302
53,West Virginia,0,7.193,6.562,7.786,7.41
2,California,0,288.052,265.306,278.501,283.214
1,Illinois,0,18.228,17.015,21.828,21.292
30,Missouri,0,19.921,23.784,22.221,24.334
41,Mississippi,0,13.766,13.695,12.757,13.874
13,Georgia,0,32.757,30.928,30.231,26.7
34,Iowa,0,7.185,6.852,7.517,6.524
23,Kentucky,0,7.96,10.417,9.432,10.951
18,Maryland,0,19.832,18.685,17.634,14.023
46,Maine,0,2.505,0.764,5.055,0.778
37,Michigan,0,21.401,22.526,21.604,15.758
43,North Dakota,0,0.307,0.288,0,0
7,Nebraska,0,2.631,1.777,1.882,1.611
16,New Jersey,0,38.493,34.219,33.351,33.685
36,Ohio,0,23.597,25.601,25.095,24.942
25,Oklahoma,0,24.935,24.282,24.511,24.015
9,Oregon,0,11.116,10.872,12.74,13.638
26,Pennsylvania,0,35.917,25.092,25.662,30.247
0,Washington,0,46.858,48.127,47.932,48.629
5,Wisconsin,0,8.629,8.722,6.431,6.042
44,Wyoming,0,2.89,3.686,3.869,3.449
3,Arizona,0,58.154,61.581,62.4,71.149
12,Rhode Island,0,0.912,1.092,1.479,1.544
27,South Carolina,0,25.579,25.516,24.557,24.456
32,Virginia,0,31.678,31.222,31.475,29.95
17,Colorado,0,25.437,22.685,23.769,23.764
10,Florida,0,370.873,409.357,420.643,393.39
48,Idaho,0,6.01,5.195,5.066,6.057
42,New Mexico,0,22.856,18.81,19.279,20.997
11,New York,0,75.689,79.947,78.106,75.284
20,Tennessee,0,26.422,27.132,26.78,26.644
8,Utah,0,3.079,3.046,1.908,1.19
33,Connecticut,0,10.999,5.656,6.387,8.92
31,Vermont,0,2.445,2.701,3.145,3.077
45,Alaska,0,1.51,1.467,1.334,1.952
28,District of Columbia,0,1.677,1.7,1.926,2.175
40,Delaware,0,2.526,2.359,2.004,2.888
4,Massachusetts,0,9.078,25.79,20.544,10.378
14,New Hampshire,0,1.591,0.981,1.438,0.763
38,South Dakota,0,2.033,2.037,2,1.942
