,State,Week Number,Mean_Similarity
0,Alabama,164,0.3363333333333333
1,Alabama,171,-0.5308166666666666
2,Alabama,178,-0.3333666666666667
3,Alabama,185,0.5166036363636364
4,Alabama,192,0.47723750000000004
5,Alabama,199,0.6378
6,Alabama,206,0.9552499999999999
7,Alabama,213,0.5528272727272727
8,Alabama,220,0.37843333333333334
9,Alabama,227,0.5085416666666667
10,Alabama,234,-0.6738333333333333
11,Alabama,241,-0.3378833333333333
12,Alabama,248,-0.3786083333333333
13,Alabama,255,-0.4922376569037657
14,Alabama,262,-0.5786282700421941
15,Alabama,269,-0.1125771217712177
16,Alabama,276,0.06245867158671584
17,Alabama,283,-0.36984243542435424
18,Alabama,290,0.24460585774058577
19,Alabama,297,0.590349446494465
20,Alabama,304,0.6314337037037037
21,Alabama,311,-0.1096497907949791
22,Alabama,318,0.8524891213389122
23,Alabama,325,0.6334841004184101
24,Alabama,332,-0.09121673640167363
25,Alabama,339,0.47760041841004186
26,Alabama,346,-0.42941439114391144
27,Alabama,353,-0.29080084033613446
28,Alabama,360,0.5763833333333334
29,Alabama,367,0.6119087866108787
30,Alabama,374,0.7751778597785979
31,Alabama,381,0.586181784386617
32,Alabama,388,0.9908907407407408
33,Alabama,395,0.8497686346863468
34,Alabama,402,0.23294185185185184
35,Alabama,409,0.5815206642066421
36,Alabama,416,0.9927442804428045
37,Alabama,423,0.4507579335793358
38,Alabama,430,0.8209741697416975
39,Alabama,437,-0.6752837037037036
40,Alabama,444,-0.5120520295202952
41,Alabama,451,0.36133025830258303
42,Alabama,458,-0.33671255230125524
43,Alabama,465,0.5695243542435425
44,Alabama,472,0.7535531598513011
45,Alabama,479,0.44284285714285715
46,Alabama,486,0.8389083333333334
47,Alabama,493,0.669068899521531
48,Alabama,500,-0.08912103321033212
49,Alabama,507,-0.595390036900369
50,Alabama,514,-0.6257730627306273
51,Alabama,521,-0.5280678966789668
52,Alabama,528,0.1259767527675277
53,Alabama,535,0.7596738007380074
54,Alabama,542,0.5503472324723248
55,Alabama,549,0.4909033613445378
56,Alabama,556,0.5256514814814816
57,Alabama,563,0.7315079497907949
58,Alabama,570,0.49186150627615066
59,Alabama,577,-0.16672841328413285
60,Alabama,584,0.5268092592592593
61,Alabama,591,0.465307063197026
62,Alabama,598,0.8721451492537314
63,Alabama,605,0.8746330855018587
64,Alabama,612,0.8756999999999999
65,Alabama,619,0.9896043062200958
66,Alabama,626,0.9103399999999999
67,Alabama,633,0.8067929032258064
68,Alabama,640,0.049094475138121554
69,Alabama,647,-0.37327458563535915
70,Alabama,654,0.9125151685393259
71,Alabama,661,-0.14949032258064518
72,Alabama,668,-0.7261153846153846
73,Alabama,675,-0.044271428571428566
74,Alaska,164,0.009350000000000006
75,Alaska,171,-0.024866666666666648
76,Alaska,178,-0.1106
77,Alaska,185,-0.5842875000000001
78,Alaska,192,-0.49916250000000006
79,Alaska,199,0.30835454545454544
80,Alaska,206,-0.19643
81,Alaska,213,-0.46075963302752293
82,Alaska,220,-0.3110583333333333
83,Alaska,227,-0.5573
84,Alaska,234,-0.4700333333333333
85,Alaska,241,-0.31440833333333335
86,Alaska,248,-0.20120833333333332
87,Alaska,255,0.2101907949790795
88,Alaska,262,0.16662217573221758
89,Alaska,269,-0.06572555555555554
90,Alaska,276,-0.1699285185185185
91,Alaska,283,0.5215635687732342
92,Alaska,290,0.26698124999999995
93,Alaska,297,0.12298634686346863
94,Alaska,304,0.04923321033210332
95,Alaska,311,0.12674937238493725
96,Alaska,318,-0.32340251046025104
97,Alaska,325,0.21181882845188285
98,Alaska,332,0.9865449152542373
99,Alaska,339,0.8890242677824267
100,Alaska,346,-0.1136258302583026
101,Alaska,353,0.5156066945606694
102,Alaska,360,0.9978206896551725
103,Alaska,367,0.8412852941176471
104,Alaska,374,0.9795785185185185
105,Alaska,381,0.856960147601476
106,Alaska,388,0.38824428044280446
107,Alaska,395,0.977802962962963
108,Alaska,402,-0.7629559259259259
109,Alaska,409,-0.3020546125461255
110,Alaska,416,-0.8496538745387454
111,Alaska,423,-0.6404671586715867
112,Alaska,430,-0.02703136531365314
113,Alaska,437,0.27944501845018455
114,Alaska,444,0.16868081180811811
115,Alaska,451,0.4946749077490775
116,Alaska,458,0.6024962025316455
117,Alaska,465,0.9543907407407407
118,Alaska,472,0.9802877777777779
119,Alaska,479,0.9841121951219511
120,Alaska,486,0.5441583333333334
121,Alaska,493,0.5197794258373205
122,Alaska,500,-0.6929383763837639
123,Alaska,507,-0.7257343173431735
124,Alaska,514,-0.5799575645756457
125,Alaska,521,-0.5438664206642067
126,Alaska,528,0.5096777777777778
127,Alaska,535,0.18025276752767527
128,Alaska,542,0.5422613382899628
129,Alaska,549,0.4779050420168067
130,Alaska,556,0.3424332089552239
131,Alaska,563,0.6313761506276151
132,Alaska,570,0.2831589958158996
133,Alaska,577,0.6013121771217712
134,Alaska,584,0.04094649446494466
135,Alaska,591,0.05506494464944649
136,Alaska,598,-0.21619446494464944
137,Alaska,605,0.14655092250922508
138,Alaska,612,-0.4283428044280443
139,Alaska,619,0.24854114832535884
140,Alaska,626,0.98105
141,Alaska,633,0.6888967532467533
142,Alaska,640,0.8480530386740331
143,Alaska,647,0.8503222222222222
144,Alaska,654,0.9901154696132597
145,Alaska,661,0.9940655844155846
146,Alaska,668,0.9896923076923076
147,Alaska,675,0.8583932960893855
148,American Samoa,164,1.0
149,American Samoa,171,1.0
150,American Samoa,178,1.0
151,American Samoa,185,1.0
152,American Samoa,192,1.0
153,American Samoa,199,1.0
