,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_Covid19Sim_Simulator,0.9996,0.9217,-0.2639,0.8421,0.7388,,,-0.758,0.8574,0.9775,-0.9517,-0.7019,-0.9901,-0.995,-0.4408,0.7496,0.9987,0.9972,0.8396,,0.9787,0.9987,0.9562,0.9991,0.9992,0.9582,0.9751,-0.9713,,0.9993,0.985,0.1109,-0.9803,-0.9918,-0.9998,-0.9944,-0.7843,-0.993,0.7554,0.9585,0.9353,-0.9994,-0.9775,-0.9988,-0.9856,0.9999,0.9998,0.9996,1.0,0.9163,-0.9065,-0.9836,-0.9929,,,,0.999,0.9948,,0.9992,,,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,-0.9994,-0.9781,-0.9184,-0.7244,-0.8156,-0.9977,-0.9767,-0.9808,-0.9007,-0.9442,-0.9592,-0.9887,-0.9554,-0.9719,0.9616,0.5476,0.9988,0.9984,0.787,-0.9653,-0.9776,-0.9721,-0.96,0.9308,0.9954,0.9952,0.945,0.9823,,0.988,0.9984,0.5239,-0.9125,-0.9369,-0.9633,-0.9991,-0.7292,-0.9939,-0.8895,-0.665,0.0853,0.9968,0.9997,0.9998,0.9981,,0.9991,0.9981,0.9993,0.9731,-0.8618,-0.9324,-0.9429,-0.9457,-0.9452,-0.9429,-0.9664,0.9999,0.9633,-0.9831,-0.9976,-0.9967,-0.9949,0.8592,-0.7437,-0.9499,-0.983,-0.9967,-0.9932,-0.9907,-0.9537,-0.9408,0.9033,0.9913
FH_DDS_NBDS,,,,-0.874,-0.8039,0.9101,0.4004,-0.9986,0.9596,0.8865,-0.9744,0.98,0.9989,0.9872,0.9976,0.9991,0.9948,0.9868,0.7924,-0.9692,-0.9997,-0.6286,-0.8901,0.9986,0.9769,-0.96,0.9931,-0.9973,,0.999,0.9994,0.6722,,0.8718,-0.9862,0.9753,0.9915,-0.8861,0.898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Google_Harvard_CPF,,,,,,,,,,,,,,,-0.4003,,0.9562,0.9165,0.9272,-0.7531,-0.9965,-1.0,0.9916,0.9777,0.9995,0.9401,0.9971,-0.9824,,0.8049,0.9942,0.3616,-0.9677,-0.9964,-0.9982,-0.9996,-0.9819,-0.9512,0.6906,-0.944,-0.8603,-0.9995,0.9857,0.9999,0.9887,,,0.9967,0.9997,-0.864,-0.7682,0.9858,,0.9911,0.974,0.2474,,,,-0.9557,0.9655,0.9967,0.9785,-0.9333,-0.9449,-0.505,-0.8335,0.9995,0.8596,-0.454,0.944,0.9559,0.2653,0.7535
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,0.9953,0.9992,0.9999,0.9625,0.9927,-0.964,0.9995,0.9997,0.9986,0.4008,-0.9574,-0.9852,0.9969,-0.7296,0.9987,0.9983,0.9327,-0.9322,-0.9947,-1.0,-0.8881,0.8747,0.9855,0.9896,0.9959,0.9988,0.999,0.9656,-0.8798,-0.9617,-0.9556,0.8936,0.9582,0.9851,0.9768,0.9957,0.9988,0.9999,0.9964,0.9995,0.9998,0.9949,0.7956,0.9023,0.9529,0.9881,0.8885,0.9796,0.9733,0.9233,-0.8704,-0.9921
FH_IowaStateLW_STEM,0.9987,0.9714,0.8902,0.658,0.8698,,0.7222,0.9908,0.9303,0.9938,0.5721,0.9801,0.9537,0.9628,0.9841,0.9828,0.9972,0.9986,0.8749,-0.9121,-0.968,0.4571,-0.975,0.4458,0.9557,0.3696,-0.9321,-0.9739,,-0.9697,,0.0542,0.2677,-0.9272,0.9239,0.9109,0.9068,-0.978,0.9943,-0.7005,-0.8849,0.9955,0.9994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,,,,,,,-0.1723,-0.9903,0.9466,-0.9982,0.991,0.9858,0.995,0.9995,0.9867,-0.0471,-0.9381,-0.9965,-1.0,-0.999,0.9955,0.9979,0.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,-0.7032,0.7486,-0.8309,0.9791,-0.8613,-0.9971,-0.9956,0.9967,0.9988,0.9973,0.8116,-0.9755,-0.9931,0.9972,0.9992,0.9992,0.9998,0.9582,0.9971,0.9959,,0.9981,1.0,0.4654,-0.9358,-0.9904,0.807,-0.9847,0.9521,0.9989,0.9257,-0.9044,-0.991,-0.9894,0.999,0.9985,1.0,,0.9999,0.9998,0.9994,0.9527,-0.8789,-0.9458,-0.9679,-0.9541,0.9986,0.9987,0.9971,0.9957,0.9984,0.9999,0.9914,-0.999,-0.9919,0.9997,0.7936,0.8366,0.8198,-0.9988,-0.9999,-0.8585,0.245,-0.9376,0.9517,0.9767
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.8458,,0.9778,0.9941,0.9955,0.8697,-0.9676,-0.9978,-0.983,0.9585,0.9846,0.9999,0.9382,0.9665,-0.9712,,0.9555,0.9959,0.7472,-0.8991,0.9892,0.9817,0.8751,0.9877,0.9942,0.9586,-0.8433,-0.9861,0.9827,0.9928,0.995,0.9998,,0.9999,0.9994,0.998,0.9381,-0.865,-0.9658,-0.7484,0.9665,0.9999,0.9941,0.9994,0.9989,0.9982,0.9957,0.9843,0.9992,-0.9997,,,-0.9601,-0.3872,-0.9839,-0.9997,-0.9472,-0.9943,-0.7671,-0.8888,0.9683
FH_JHU_IDD_CovidSP,0.9992,0.983,0.8444,0.712,0.8462,0.9951,0.9831,0.7095,-0.9927,-0.9799,-0.9728,-0.9905,-0.9807,-0.9651,-0.9497,-0.9679,-0.9719,-0.9929,,-0.9644,0.8958,0.9493,0.9735,0.9812,0.9949,0.0493,-0.9535,-0.9933,,-0.8408,-0.9103,-0.4277,0.9714,0.901,-0.9453,-0.9264,-0.9569,-0.9606,-0.9984,0.6851,-0.9994,-0.994,0.9968,0.8815,0.9965,0.9643,0.9872,0.9981,0.9642,0.8817,-0.949,-0.9921,-0.9883,0.9814,0.9936,-0.7356,-0.9508,0.9999,0.9986,0.9996,0.9972,0.9985,0.9979,0.9968,0.7724,,,,,,,,,
FH_JHU_UNC_GAS_StatMechPool,,,,,,,,,,,,,,,,,0.9981,0.9948,0.7783,-0.9845,,,0.7948,0.9993,0.9984,0.9396,0.9914,0.9901,,0.9977,0.9977,0.3923,-0.9108,-0.9368,-0.9973,-0.973,,0.7633,0.9099,-0.9454,-0.9984,-0.0677,0.998,0.9999,0.9998,,,0.9993,1.0,0.9176,-0.9391,-0.9949,-0.9863,-0.9988,0.7884,0.998,0.996,0.9953,0.9989,0.9996,0.823,-0.9955,-0.9927,0.9779,-0.5845,-0.7309,-0.9414,,-0.9986,,0.9756,,-0.9833,0.9854
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9756,0.9629,,,,,0.9597,-0.8896,-0.9721,-0.986,0.1879,0.8088,0.9968,0.9985,0.9892,0.9977,1.0,0.9965,0.9912,-0.9806,0.9477,0.7597,-0.9175,-0.8167,-0.9725,-0.999,-0.9729,0.9717,-0.814,-0.9071,-0.9975
FH_Karlen_pypm,,,0.8851,0.671,0.871,0.9975,-0.9383,-0.9628,-0.9861,0.9922,0.9997,-0.9963,-0.8978,0.5616,0.9909,0.9974,0.9998,0.994,0.7873,-0.9778,-0.9981,0.9977,0.9996,0.999,0.9978,0.983,0.9961,,1.0,0.9993,0.9983,0.4307,-0.9647,-0.9879,0.9983,-0.9901,0.992,0.9947,0.9172,-0.9314,-0.9669,0.9996,0.9985,0.9989,0.9992,0.9992,0.9997,0.9987,0.9995,0.9489,-0.8887,-0.9559,-0.9183,0.9996,0.9997,0.9993,0.9968,0.9953,0.9994,0.9999,0.9943,-0.9999,-0.9709,0.9965,0.9402,0.0739,0.9294,-0.9957,-0.999,-0.9591,0.9608,0.9213,0.998,0.989
FH_LANL_GrowthRate,-0.9987,0.8094,-0.8987,-0.6825,-0.8997,-0.9747,-0.9768,-0.9879,-0.9859,-0.9976,-0.9912,-0.9997,-0.9667,-0.9997,-0.987,-0.9344,-0.9958,0.999,0.8817,-0.9176,-0.8842,-0.874,0.9827,0.9657,0.9951,,-0.9987,-0.9926,,0.8908,0.9958,0.665,-0.7911,-0.9095,0.8948,0.2447,0.9984,0.9917,0.9481,-0.9245,-0.9808,0.8259,0.9638,0.9723,0.9642,0.9406,0.9864,0.9609,0.9758,0.9952,-0.7857,-0.7961,-0.7657,0.086,0.9804,0.9974,0.9782,0.9949,0.9685,-0.7851,-0.9122,-0.7864,-0.9682,0.9868,-0.965,,,,,,,,,
FH_LNQ_ens1,,0.9957,0.9031,0.7763,-0.8769,-0.9848,-0.9803,-0.9937,0.7944,-0.9884,-0.9814,0.7734,0.8577,-0.891,0.9367,0.9485,0.9916,0.9933,0.9,-0.9328,-0.9983,0.9992,0.9998,0.9976,0.998,0.9678,0.9508,-0.9866,,0.999,0.9943,0.4341,-0.958,-0.9983,0.5969,0.9025,0.9852,0.9992,0.9529,-0.8842,-0.9708,-0.9185,0.9874,0.9972,0.9936,,0.9941,0.9937,0.9993,,,,,,,,,,,,,,,,,,,,,,,,,
FH_MIT_Cassandra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5907,-0.986,,0.5686,0.9218,0.9979,0.9839,-0.8186,0.998,-0.9872,-0.9923,-0.8002,-0.9144,-0.7543,-0.9922,-0.9044,0.9163,0.9686,0.9822,0.9948,0.1092,-0.6949,0.8521,-0.9642,-0.9966,-0.9995,0.9883,0.994,,,0.9745
