,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_Covid19Sim_Simulator,0.7278,-0.9012,-0.8736,-0.9273,0.9899,,,0.9841,0.9982,0.9977,0.9996,-0.8933,-0.9719,-0.9351,0.3994,-0.987,0.9955,0.9998,0.996,,0.9991,0.9969,0.9903,0.9854,-0.8341,-0.6801,-0.9834,-0.9991,,0.9998,0.9995,1.0,0.9999,0.9999,0.9992,0.9904,0.9851,0.9796,0.9389,0.9983,0.9998,0.9998,0.9989,0.9988,0.9913,0.9913,0.9775,0.9865,-0.7005,-0.9957,-0.9787,-0.9968,-0.975,,,,0.9838,0.5981,,-0.9971,,,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,0.7517,-0.9258,-0.9545,-0.994,-0.9605,-0.9742,-0.9755,0.9996,0.9049,0.9748,0.9824,-0.9313,-0.9787,-0.95,-0.979,-0.9801,-0.9659,-0.9537,-0.9552,-0.9417,0.9974,0.9976,0.9934,0.9701,-0.7942,0.9991,0.9995,0.9999,,0.9988,0.9982,0.9964,0.9924,0.9883,0.9858,0.9989,0.9941,0.9804,0.8983,0.9953,0.997,0.9982,0.9997,0.9965,0.9989,,0.9474,0.9672,-0.6627,-0.9955,-0.9774,-0.9832,-0.9666,0.1991,0.9934,0.9831,0.916,0.9112,0.9404,0.9993,0.999,0.9992,0.9993,0.995,0.9965,0.9523,-0.8096,-0.8942,-0.9047,-0.6469,0.919,-0.9461,-0.9877,-0.9598
FH_DDS_NBDS,,,,0.9977,0.9681,-0.9019,-0.9908,0.994,0.995,0.9589,0.9933,0.8395,0.996,-0.4889,-0.2236,0.798,0.9993,0.9999,0.9996,0.9767,0.9977,0.9994,0.9866,0.8677,0.9885,-0.9993,-0.9889,-0.9999,,0.9959,0.9614,0.9591,,0.9566,0.9955,0.9562,0.0197,0.9811,-0.9896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Google_Harvard_CPF,,,,,,,,,,,,,,,-0.9705,,0.8034,-0.9824,0.9951,0.8425,0.9972,0.9983,0.9383,0.9743,-0.8712,-0.9847,0.9981,0.9968,,0.5868,0.9305,0.9504,0.9906,0.9906,0.9983,0.9986,0.9926,0.9794,0.9291,0.575,-0.6774,0.6588,0.9926,-0.9968,0.9789,,,0.4086,-0.5362,0.9846,-0.9979,-0.9935,,0.9235,0.9951,-0.9958,,,,0.9852,-0.9462,0.9632,-0.8639,0.9982,0.9921,0.4316,-0.5101,-0.1091,-0.6122,0.9342,-0.4168,0.9274,-0.8899,-0.899
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,0.9801,0.9656,-0.8866,-0.9943,-0.9948,-0.9998,0.9976,0.9988,0.9996,0.9987,0.9978,0.9973,0.9986,0.9975,0.992,0.9796,0.9143,0.9864,-0.3596,0.9833,0.9914,0.9675,0.9646,0.9327,0.9979,-0.9347,-0.6756,-0.9843,-0.9571,-0.983,-0.9511,0.9683,0.9952,0.9987,0.9906,0.6758,-0.9867,-0.9946,-0.982,0.7071,0.9903,0.9963,0.9995,0.9514,-0.7869,-0.8926,0.945,-0.9706,-0.5862,-0.8977,-0.9683,-0.9428
FH_IowaStateLW_STEM,-0.7476,-0.8121,0.1154,0.7847,0.9846,,0.4661,0.9764,0.9075,-0.8385,0.9449,-0.9957,-0.9886,-0.9787,-0.9937,-0.9893,-0.9875,-0.9998,-0.9969,-0.0217,-0.1612,-0.3074,0.3215,0.8388,0.2609,0.9841,0.9913,0.9997,,0.9989,,0.9964,0.9922,0.9793,0.9986,0.9936,0.9963,0.9647,0.9341,0.9775,0.8593,0.9948,0.9988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,,,,,,,0.9993,0.9992,-0.9407,-0.9952,-0.9642,0.9998,0.9915,0.9679,0.6645,-0.9298,0.9999,0.9999,0.9979,0.9803,0.9647,-0.8802,-0.9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,0.9003,0.9977,0.9996,-0.9657,-0.9794,-0.9679,-0.994,-0.9521,-0.9905,-0.9834,-0.7496,0.9994,0.9997,0.9985,0.9968,0.9822,-0.8469,-0.9774,0.9993,1.0,,0.9996,1.0,0.9997,0.9952,0.9965,0.9998,0.9987,0.9888,-0.4075,0.8748,0.9864,0.9863,-0.9509,0.9999,0.9855,0.9986,,0.978,0.8144,-0.6391,-0.9866,-0.9541,0.9999,0.9997,0.9975,0.9934,0.9954,0.9995,0.6615,0.9546,-0.8823,-0.9985,-0.9944,0.9873,0.9923,0.9984,0.9507,0.9833,-0.9223,0.97,-0.9874,0.9778,0.9998,0.9654,0.1694
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.9688,,0.9591,0.9985,0.9969,0.9867,0.9938,0.9971,0.9996,-0.9908,-0.9915,0.6759,0.936,0.9861,0.9536,,0.181,0.9282,0.9945,0.9852,0.9841,0.9808,0.9728,0.9883,0.9163,-0.9959,-0.9908,-0.9969,0.1508,0.9998,0.9858,0.9991,,0.9787,0.9491,-0.6309,0.764,-0.946,-0.3905,-0.8614,0.9943,0.9912,0.9995,0.9864,0.5814,-0.9863,-0.9903,-0.7907,0.9974,0.9947,,,0.9397,-0.8387,-0.8576,0.9635,-0.7624,0.9705,-0.7142,-0.7977,-0.9496
FH_JHU_IDD_CovidSP,0.7758,-0.9654,-0.9967,-0.9987,-0.997,-0.9937,-0.9965,0.9898,0.999,0.9943,0.9995,-0.9083,-0.9934,-0.9953,-0.9804,-0.9704,-0.9882,-0.9509,,1.0,0.9996,0.9708,0.9634,0.8123,-0.9746,0.8887,0.9287,0.9448,,0.9947,0.9997,0.9982,-0.9986,-0.2551,0.9908,0.9512,0.8723,-0.985,-0.8539,-0.9733,-0.9989,-0.9917,0.9831,-0.9957,-0.9462,0.9669,0.9983,0.9464,-0.6489,-0.9626,-0.9419,-0.9489,-0.9415,-0.9231,-0.9511,-0.9487,-0.9446,0.6392,-0.9928,-0.9932,-0.976,-0.9947,0.3274,-0.999,-0.9571,,,,,,,,,
FH_JHU_UNC_GAS_StatMechPool,,,,,,,,,,,,,,,,,0.9448,0.5733,0.9979,0.9998,,,0.9753,0.9535,-0.9496,-0.6567,0.4826,0.8878,,0.9959,0.9832,0.9872,0.9878,0.9929,0.9976,0.9542,,-0.8662,0.991,0.9981,1.0,0.9998,-0.9544,-0.924,0.9547,,,-0.9426,0.7267,0.9587,0.9527,0.9768,-0.9583,0.968,0.9925,0.9868,-0.9993,0.4885,-0.9928,0.9962,0.9999,0.9991,0.9995,-0.9802,-0.9931,-0.9474,0.8533,,-0.9461,,-0.8674,,0.998,0.9928
FH_KITmetricslab_select_ensemble,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9726,0.9643,,,,,-0.9843,-0.9787,-0.974,0.9933,0.9639,0.9878,0.9983,0.9826,0.7647,-0.9822,-0.9992,-0.9093,0.983,0.9748,-0.976,0.9999,0.9559,-0.7542,-0.9147,0.8376,-0.9952,0.9075,0.9985,-0.3317,-0.9246
FH_Karlen_pypm,,,-0.9874,-0.9994,0.9813,0.9976,0.9988,0.9974,0.9981,0.9874,0.9937,-0.909,-0.9734,-0.9529,0.999,0.5269,0.9748,0.4096,0.9965,0.9982,0.9995,0.9973,0.9831,0.9697,-0.8824,-0.9925,0.9945,,0.999,0.9997,0.9984,0.9984,0.9978,0.9969,0.9982,0.998,0.9896,0.9802,0.9054,0.9896,0.9982,0.9994,0.9985,0.9943,0.9991,0.984,0.9874,0.9395,-0.6351,-0.9824,-0.9625,-0.9873,0.9959,0.9996,0.9979,0.9906,0.991,0.6733,-0.9579,-0.9199,0.999,0.9971,0.9973,0.9959,0.995,0.9519,-0.8215,-0.8376,0.9734,-0.9595,0.9396,-0.973,-0.9944,-0.9764
