,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_CovidAnalytics_DELPHI,-0.9994,-0.967,0.8328,0.9351,0.9925,-0.3236,-0.9001,-0.9544,-0.9312,-0.9315,-0.9239,-0.9471,-0.9376,-0.9598,0.9619,0.9772,0.9358,0.8904,-0.9746,0.9844,0.9888,0.9856,0.8937,0.4588,0.4645,0.9919,0.9845,0.9955,,0.9998,0.9997,0.9991,0.9993,0.8801,-0.9022,-0.9855,-0.9975,-0.9939,0.7443,0.9759,0.9999,1.0,0.9997,0.9959,0.9964,,0.9997,0.9993,0.9984,0.9556,-0.8326,-0.9085,-0.9263,-0.9359,-0.9392,-0.9513,-0.9748,0.9961,0.9994,0.2729,-0.9716,-0.9913,-0.9995,0.9785,0.9863,-0.4108,-0.9469,-0.9987,-0.9719,-0.9611,0.8833,-0.9338,0.9885,-0.113
FH_DDS_NBDS,,,,-0.928,0.9943,0.9017,0.9587,0.9881,-0.9916,0.9913,0.9764,0.9991,0.996,0.998,0.9994,0.9991,0.998,0.9989,0.9995,0.9973,0.981,-0.7934,-0.7132,-0.5007,0.0965,0.5636,0.9876,-0.9972,,0.9239,0.9776,-0.3827,,-0.7071,0.4704,-0.9404,0.9988,0.9612,-0.8441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Google_Harvard_CPF,,,,,,,,,,,,,,,-0.947,,0.9977,0.3339,0.9969,0.9997,0.9931,0.9803,0.8154,0.6025,-0.2545,-0.2077,0.1616,-0.9799,,0.8298,0.9365,0.998,-0.7618,0.8002,-0.9597,-0.9846,-0.7355,-0.8654,-0.7011,-0.9221,0.079,0.9831,0.99,0.9995,0.996,,,-0.769,-0.7719,-0.9632,0.8953,0.9828,,0.9906,0.9945,0.9672,,,,-0.9233,0.9732,0.9821,0.9359,-0.9608,0.4464,0.101,-0.9109,0.9912,0.7356,-0.8684,0.9868,0.9628,-0.9973,-0.9188
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,0.8492,0.6175,-0.2162,0.9536,0.9154,-0.9484,0.9954,0.9942,0.9998,0.9971,0.9994,0.8077,-0.9452,-0.9792,-0.0743,0.9696,-0.7814,-0.9924,-0.9989,-0.9848,0.9576,0.9734,0.9903,0.9913,0.9969,0.9993,0.9993,0.9508,-0.8686,-0.9358,-0.9608,0.999,0.9636,0.9865,0.9898,0.9989,0.9998,0.9999,0.9995,0.9992,0.9983,0.9996,-0.7172,0.2805,0.9393,0.9381,0.9855,-0.9348,0.9942,0.9999,0.9888,0.9473
FH_IowaStateLW_STEM,-0.9996,-0.8993,0.837,-0.3577,0.9935,,-0.8958,-0.9482,0.3225,-0.942,0.9819,-0.936,-0.9924,-0.9318,-0.8767,-0.9861,0.8428,0.9849,0.9743,0.9805,0.9961,0.9954,0.9253,0.4282,-0.0691,-0.4812,-0.951,-0.9163,,-0.9803,,0.9533,-0.5821,0.9323,-0.8317,-0.9101,-0.9938,0.9709,-0.5323,-0.669,0.9866,0.9887,0.9841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,,,,,,,0.2709,0.9824,0.988,0.9836,0.9903,-0.7225,0.9964,0.9996,-0.7947,0.8355,0.997,0.9995,0.9827,0.8616,0.6153,-0.2492,-0.9661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,0.9891,0.9946,0.8907,0.9988,-0.9459,0.6536,-0.9979,0.9903,0.9992,0.9988,0.9907,0.9989,0.9806,0.9797,0.9195,0.562,-0.1325,0.9668,-0.9666,-0.9993,,0.9968,-0.7521,0.9993,0.9934,0.8125,0.9242,-0.9738,-0.998,-0.9982,-0.807,-0.9927,-0.9993,-0.9971,0.9971,0.9941,0.9979,,0.9987,0.9984,0.9994,0.9663,-0.8686,-0.9358,-0.9964,0.9997,0.583,0.9968,0.9979,0.9966,0.9998,0.9999,0.9996,0.9977,0.9992,0.9994,-0.7963,0.242,0.9406,0.9063,-0.8306,-0.9067,-0.0449,0.9995,0.9164,0.9273
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.9251,,0.993,0.9919,0.9965,0.9959,0.9964,0.9991,0.9757,0.9282,0.3398,-0.089,-0.0881,-0.939,-0.9582,,-0.8821,-0.4245,0.728,-0.9177,-0.7787,-0.802,-0.8821,0.9942,0.9434,-0.4806,-0.9431,-0.9994,-0.9862,0.9984,0.9798,0.9993,,0.9994,0.9992,0.9982,0.9174,-0.8839,-0.9419,-0.9575,-0.9222,0.9975,0.9992,0.9998,0.998,0.9998,0.9999,0.9993,0.9984,0.9688,,,0.0967,0.9209,-0.9974,-0.9369,-0.9482,0.9646,-0.5677,0.9888,-0.8567
FH_JHU_IDD_CovidSP,0.9995,0.9325,-0.9016,-0.9867,-0.9862,0.5354,0.9763,0.9941,0.9678,0.9742,0.9667,0.99,0.9682,0.942,0.9556,0.9362,0.9462,0.9999,,0.9991,0.9994,0.9545,0.8842,0.8065,-0.5264,0.6177,0.364,0.2943,,0.9754,0.9922,0.9899,0.6762,0.8819,-0.8941,-0.9531,-0.9945,-0.998,0.6168,0.9023,-0.3031,-0.8382,0.9868,0.9714,0.9992,0.9908,0.9963,0.9985,0.9997,0.9701,-0.8222,-0.9222,-0.9599,-0.9466,-0.7259,-0.8741,-0.1399,0.9993,0.9998,1.0,0.9991,1.0,0.9902,0.9971,-0.6615,,,,,,,,,
FH_JHU_UNC_GAS_StatMechPool,,,,,,,,,,,,,,,,,0.9916,0.9993,0.9997,0.9998,,,0.8513,0.6364,-0.2674,-0.9835,0.9949,-0.9777,,-0.9968,0.6412,0.9935,0.9998,0.751,-0.9525,-0.9773,,-0.73,-0.6118,-0.9928,-0.9999,-0.9999,0.9677,0.994,-0.214,,,0.9837,0.9881,0.7571,-0.9308,-0.9755,-0.9456,-0.9696,-0.9802,0.9994,0.9995,0.9976,0.9993,0.9994,-0.9472,-0.9042,-0.995,0.9952,0.572,0.441,-0.9389,,-0.9982,,0.9858,,0.8109,-0.9546
