,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27
FH_Covid19Sim_Simulator,0.9883,0.9992,0.8966,-0.7791,-0.971,,,0.9935,0.7274,-0.6962,0.8634,0.9533,0.98,0.9687,0.9915,0.1342,-0.8862,-0.9364,-0.9843,,-0.9598,0.8821,0.7425,0.2128,0.7237,-0.9967,0.7808,-0.8969,,-0.9984,0.9677,-0.6832,-0.468,-0.9954,-0.9857,-0.9645,-0.9877,0.7215,-0.9037,-0.9906,0.9999,-0.9966,-0.9723,0.993,0.9991,0.9911,0.9984,0.9997,0.9992,-0.0093,-0.9171,-0.9744,-0.9915,,,,0.9999,0.9846,,0.9968,,,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,0.9836,0.9712,0.9762,-0.8085,-0.9983,-0.8129,0.8108,0.9837,0.979,-0.5903,-0.961,-0.9458,-0.9813,-0.9857,-0.9386,-0.9085,-0.9885,-0.9626,-0.9387,-0.9946,0.7611,-0.8427,0.9593,0.9731,-0.9595,0.9977,0.9458,0.9622,,-0.9995,-0.9895,-0.9835,0.467,0.9738,-0.9895,0.9976,-0.886,0.7675,0.9981,0.5801,0.9986,0.9993,0.9996,0.994,0.9924,,0.9996,0.9992,0.9975,0.3252,-0.8888,-0.9428,-0.9384,-0.942,-0.9264,-0.9453,-0.9797,0.9924,0.9984,0.9373,-0.9954,-0.9865,-0.9968,0.3466,-0.9895,-0.9972,-0.9989,-0.9985,-0.9779,-0.9646,-0.9745,-0.8532,-0.8429,0.133
FH_DDS_NBDS,,,,-0.9063,-0.9388,-0.2263,-0.9513,-0.896,0.9677,0.109,0.9857,-0.9936,0.9876,-0.7125,0.9781,-0.7524,0.9753,0.9949,0.9904,0.9921,0.7927,0.9469,-0.5221,-0.9567,-0.9892,0.5517,-0.7907,-0.9653,,0.9074,0.9899,0.7773,,0.9989,0.9864,0.8412,0.9884,-0.2989,-0.9845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Google_Harvard_CPF,,,,,,,,,,,,,,,0.9785,,0.9941,0.9989,0.9877,0.9973,0.8377,-0.6942,0.9716,0.9901,0.9999,0.9965,-0.3981,-0.9314,,0.9333,0.9885,0.9842,0.6645,-0.9138,-0.9991,-0.9399,0.9563,0.8302,0.8823,-0.9283,0.9639,-0.9761,0.242,0.8533,0.9916,,,-0.9435,-0.98,-0.3673,0.9609,0.9846,,0.9849,0.9983,0.9658,,,,-0.9892,0.9953,0.9816,0.9765,-0.9844,-0.9994,-0.9842,-0.9899,0.9248,-0.9319,-0.9298,0.8833,-0.0466,-0.7281,0.3531
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,0.9481,0.9833,0.3402,-0.996,0.83,-0.977,-0.9966,-0.9995,0.9925,-0.8313,-0.4136,-0.9975,-0.9657,0.9982,0.9327,-0.69,-0.9857,-0.9992,-0.9899,0.711,0.9745,0.9372,0.9622,0.9493,0.9939,0.9967,0.9974,0.3032,-0.8957,-0.9622,-0.977,0.9088,0.9822,0.9943,0.9919,0.9995,0.9996,0.9982,0.999,0.9861,0.9992,0.9733,0.9987,-0.8174,0.937,0.9858,0.9517,0.9779,0.9779,0.9673,0.8014,-0.1075
FH_IowaStateLW_STEM,0.987,0.9948,0.9447,-0.869,-0.9986,,0.7297,0.9838,-0.956,-0.7184,0.9016,-0.9828,-0.9649,-0.9441,-0.9987,-0.762,0.9652,0.9844,0.9596,0.9663,0.9438,0.8516,0.8591,0.8958,0.9902,0.9935,0.9183,-0.8907,,-0.9889,,-0.8406,-0.3926,0.9113,-0.8873,-0.962,-0.9846,0.528,-0.8987,-0.9126,0.9852,0.9998,0.9914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,,,,,,,-0.8005,-0.9261,-0.9969,-0.9997,0.997,0.9987,0.8611,0.9999,-0.9759,0.5231,0.9788,0.9135,-0.8537,0.9444,0.9942,0.9994,0.9817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JHUAPL_Bucky,,,,,,,,,-0.9936,0.8267,0.9886,0.9886,0.9985,0.9943,0.9812,0.9933,0.9991,0.9995,0.9844,0.9987,0.7961,-0.8318,0.9238,0.9851,0.9916,-0.9992,0.7638,-0.9835,,0.9999,-0.9985,-0.9834,0.5675,0.3856,0.9795,0.9945,-0.3543,-0.608,0.9908,-0.9976,-0.9971,0.9975,0.9933,0.9759,0.992,,0.9998,0.9998,0.9835,-0.4073,-0.6975,0.9975,0.9975,1.0,0.9999,0.9956,0.9977,0.9907,0.9993,0.9992,0.9955,0.9903,0.9989,0.9922,0.9996,0.9787,0.9922,0.9795,-0.8803,0.9837,0.7588,0.8207,0.9564,0.8482
FH_JHU_CSSE_DECOM,,,,,,,,,,,,,,0.8113,,0.9934,0.9974,0.9988,0.9999,0.9973,0.7977,-0.7618,0.922,-0.8068,-0.9904,-0.2778,0.885,-0.9518,,-0.9971,0.9997,-0.8585,0.0038,-0.8271,-0.7444,0.5631,-0.9545,0.6316,-0.6837,-0.0114,-0.9789,-0.6551,0.9991,0.9722,0.9991,,0.9987,-0.6291,-0.4217,-0.4951,-0.5666,0.9961,0.9971,0.9728,0.9996,0.9992,0.9979,0.9898,0.999,0.9992,0.9984,0.9862,0.9995,,,0.9951,0.7899,0.9768,-0.9961,-0.9117,0.9738,0.9472,0.7826,-0.058
FH_JHU_IDD_CovidSP,-0.9927,-0.9981,-0.8946,0.9323,0.9709,0.7831,-0.8771,-0.9986,-0.9909,0.6992,0.9374,0.9413,0.9592,0.9246,0.9103,0.9592,0.9151,0.9401,,0.9876,0.7952,0.8448,0.9307,-0.1766,0.9667,0.9941,0.8767,-0.9713,,-0.8464,0.9967,0.9814,0.8972,-0.9873,-0.9246,-0.9757,-0.9909,0.5316,0.9296,0.9373,-0.9155,-0.973,0.9763,0.9875,0.9907,0.9919,0.9972,0.9967,0.9991,0.3806,-0.8797,-0.9404,-0.9467,-0.9346,-0.8976,-0.9434,-0.9557,0.9742,0.9984,0.9985,0.9988,0.9837,0.9988,0.9856,0.9925,,,,,,,,,
