,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_CU_scenario_mid,,,,,,,,,,,,,,0.8511,-0.9787,0.2142,0.6564,0.9858,0.9964,0.9995,0.9956,-0.9644,-0.6945,0.9705,-0.0775,0.9556,-0.9846,0.9514,,-0.8741,0.9804,0.9163,0.9868,0.9406,0.995,0.9765,0.9782,-0.1021,0.6291,0.9613,-0.8149,0.9929,0.9661,-0.8727,0.8491,,,-0.8355,0.6318,0.9921,-0.4747,-0.808,0.9911,0.9986,0.9991,0.9996,0.9975,0.9999,,0.7647,-0.9862,-0.5843,0.7874,0.9909,0.5068,-0.929,,-0.8418,0.7764,-0.8519,0.9948,0.7039
FH_CU_select,-0.9981,0.805,0.5482,0.7694,0.581,0.9211,0.9839,0.9973,0.9959,0.9996,0.0352,0.9984,0.9514,0.8511,-0.9787,0.2142,0.6564,0.9858,0.9982,0.9999,0.9976,-0.9536,-0.5381,0.9753,0.0148,0.9556,-0.9846,0.9514,,-0.8741,0.9826,0.9163,0.9868,0.9406,0.995,0.9765,0.9782,-0.1021,0.6291,0.9613,-0.8149,0.9929,0.9661,-0.8727,0.8491,,,-0.8355,0.6318,0.9921,-0.4747,-0.808,0.9911,0.9986,0.9995,0.9995,0.9973,0.9997,0.9715,-0.2308,-0.9975,-0.532,0.8995,0.9949,0.5124,-0.9307,,-0.8418,0.8477,-0.8519,0.9948,0.7039
FH_Caltech_CS156,,,,,,,,,,,,,,,,,,-0.8596,0.9773,0.7754,0.9968,0.9808,0.9433,-0.7517,-0.7362,0.8754,0.9185,0.9785,,,-0.8406,0.9224,,0.969,0.9954,0.995,0.959,-0.8113,-0.8421,,-0.7142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,0.9455,0.9711,0.9846,0.998,0.9988,0.9708,0.9885,-0.7549,-0.9358,-0.3731,0.9513,-0.3854,,0.9519,-0.9677,,0.8261,1.0,0.9996,0.9889,-0.9596,,,0.9747,0.9613,-0.8106,0.9974,0.7274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Covid19Sim_Simulator,0.9994,0.9995,0.9539,0.7732,0.6761,,,0.9059,0.9975,0.9923,-0.8253,-0.8411,-0.9792,0.9929,-0.1658,0.5372,0.9927,0.9626,0.984,,0.9983,0.9855,0.9283,-0.8345,-0.3956,0.8271,-0.2628,0.9395,,-0.7938,-0.4933,0.9958,0.9972,0.9818,0.9476,0.8268,0.9728,0.5755,0.9946,-0.7298,-0.8641,-0.8521,-0.6734,0.1641,0.832,0.7876,-0.5623,-0.8862,0.692,0.6938,-0.7489,-0.9742,-0.9834,,,,0.6432,0.989,,-0.9066,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,,,,,,,,,,,,,-0.9444,0.5367,-0.9877,-0.7868,-0.9835,-0.813,0.9167,-0.9423,0.9907,0.9942,0.9464,0.9519,-0.5831,-0.8949,-0.8,-0.8342,,-0.8597,0.213,0.9934,0.9912,0.9959,0.9978,0.9387,0.9777,0.4815,0.8987,0.9159,-0.8947,-0.4859,-0.5652,0.9865,0.442,,-0.4681,-0.9087,0.6696,0.9696,-0.7774,-0.9803,-0.9615,-0.9927,-0.9905,-0.9997,0.9836,0.9413,-0.3138,-0.9994,-0.9841,0.8869,0.976,0.9633,-0.9807,-0.9596,0.7668,-0.6813,0.9738,0.9731,0.9975,-0.6286
FH_DDS_NBDS,,,,0.7608,0.7051,0.8984,-0.9974,-0.219,-0.9943,0.6824,0.9991,0.9983,-0.9456,-0.9978,-0.8774,0.951,-0.9212,-0.886,0.9961,-0.9476,0.9737,-0.9552,0.9757,0.8845,-0.5553,0.7128,-0.8501,0.99,,0.7596,-0.8602,-0.9939,,-0.9898,-0.9178,-0.9864,-0.9732,-0.7322,-0.9935,0.9495,0.5327,0.9943,0.6318,-0.9686,-0.9938,,0.9242,0.8631,-0.7407,,-0.5537,0.9415,0.9962,0.9988,0.9999,0.9943,0.9723,0.9699,0.9894,0.9986,0.9588,-0.7288,,-0.9674,-0.6152,0.9792,0.9931,0.5782,-0.9778,-0.9956,-0.2104,0.8289
FH_GT_DeepCOVID,,0.9969,-0.9977,-0.7477,-0.6357,0.9695,0.9948,0.9031,0.9917,-0.98,-0.9293,0.94,-0.9689,0.9418,0.9362,0.9219,0.9728,-0.8491,0.9474,0.999,0.9906,0.9755,0.915,0.9803,-0.5489,0.9309,-0.9689,0.9886,,-0.9715,-0.8184,-0.8507,0.9201,0.997,0.999,0.996,0.718,-0.5358,-0.9545,-0.7516,-0.9849,0.7303,0.9757,-0.4322,0.9349,,0.6004,0.7189,-0.6241,-0.7082,-0.0467,0.9964,0.9917,0.9968,0.8376,0.7971,-0.9866,0.9978,,0.9923,0.96,-0.4633,-0.8244,0.9628,-0.3505,-0.9096,-0.8432,-0.7465,-0.5488,0.3839,0.9974,0.3845
FH_Google_Harvard_CPF,,,,,,,,,,,,,,0.9738,0.9079,0.6081,0.9035,0.695,0.9873,0.9685,0.9932,0.9819,0.9191,0.9693,0.0591,-0.4205,-0.9574,-0.6948,,-0.7391,-0.6497,-0.787,0.1106,0.454,0.9981,0.9654,0.9843,-0.6444,-0.9944,0.9533,-0.7166,0.9901,0.7138,-0.9682,0.9417,,,0.9732,0.8568,-0.653,-0.857,-0.9739,,0.9819,0.9231,0.9938,,,,-0.7997,0.802,-0.6127,-0.9943,0.9648,0.7572,-0.7887,-0.9304,0.718,-0.7629,-0.8653,0.9997,0.7519
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9531,0.9941,0.9351,-0.8725,0.9654,0.9091,-0.9092,-0.9996,-0.9148,0.8801,0.8805,0.6402,-0.8189,-0.7639,-0.7419,-0.9603,0.9405,0.9353,0.994,-0.933,0.9995,0.9983,0.999,-0.9983,-0.6798,-0.972,0.9148,0.8159,-0.8844,-0.9498,-0.8176,-0.9573,-0.9876,0.2087,0.7886
FH_IHME_CurveFit,0.9947,,-0.9471,-0.747,-0.8636,0.8918,,0.6371,0.9959,0.9716,,0.9935,0.9914,,,0.9181,0.969,,,,0.9765,,0.9458,0.751,,,,,-0.5425,-0.8479,0.9875,0.9674,0.9776,0.9862,,,0.99,-0.2107,0.9992,0.848,,0.9988,0.8218,,-0.9433,,-0.4594,0.9369,0.7225,-0.1178,-0.9053,-0.8294,0.9257,,0.9458,0.998,0.9902,0.9861,,,0.9989,,-0.8357,-0.8543,,0.062,,-0.9885,,,,
FH_IowaStateLW_STEM,-0.9992,0.9704,-0.6593,-0.0416,-0.3309,,-0.789,-0.9581,-0.7577,-0.9609,-0.9617,-0.9963,-0.9943,-0.9975,-0.8265,-0.9384,-0.9583,-0.9353,0.8883,-0.9637,0.9629,-0.7731,0.9673,0.2205,0.3205,0.8524,0.3408,0.9396,,-0.8363,,0.9992,0.9902,0.9867,0.9992,0.9558,0.9777,-0.4128,0.4412,0.9045,-0.9263,0.8773,0.3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_JCB_PRM,,,,0.7871,0.2081,-0.9303,0.9716,0.9823,0.9988,0.9946,-0.9987,-0.9919,-0.9856,0.9363,-0.9501,0.9284,0.9892,0.9984,0.9796,0.9609,0.984,0.9878,0.9486,0.897,0.423,-0.9595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
