,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
SIkJaun10_hyper7,-0.6653,-0.9676,-0.9948,-0.9912,0.996,0.4922,-0.8656,-0.9556,0.6963,0.9882,-0.9046,-0.9515,0.7387,0.7102,0.9639,-0.9657,0.9624,0.9998,0.9996,1.0,0.8956,0.9996,0.9998,0.9997,0.9781,0.9701,0.9967,-0.263,-0.884,0.9336,0.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun10_hyper7_smooth7,-0.9878,-0.9749,-0.9988,-0.9996,0.9935,-0.2109,0.9874,-0.8613,0.867,0.9967,-0.8928,-0.9372,-0.835,0.9843,0.99,0.9859,-0.9937,0.9992,0.9915,0.9992,0.9342,0.7716,0.9994,0.7816,0.9819,-0.5765,0.9602,-0.3882,-0.8624,0.9537,0.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun10_window_noval,-0.8091,-0.9325,-0.9841,-0.9467,0.9949,0.4653,-0.8968,-0.8711,-0.3668,0.679,-0.9727,-0.9912,0.909,0.615,0.7834,-0.3375,0.4367,0.4905,0.9996,0.9998,0.9921,0.992,0.9999,0.9964,0.9746,0.9701,0.9972,-0.2625,-0.8727,0.9877,0.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_hyper7,-0.9144,-0.9795,-0.9936,-0.9999,0.996,0.4922,-0.8656,-0.8804,0.6963,0.9891,-0.9475,-0.9515,0.7387,0.7232,0.9647,-0.7968,-0.956,0.9997,0.9997,1.0,0.9827,0.999,0.9997,0.9996,0.9899,0.995,0.9833,-0.4291,-0.9728,0.685,0.9996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_hyper7_smooth7,-0.9871,-0.9793,-0.9987,-0.9994,0.9935,-0.1649,0.9736,-0.8841,0.8964,0.9955,-0.9478,-0.9432,-0.8599,0.9748,0.9836,0.9888,-0.9343,0.9994,0.9912,0.9992,0.9831,0.9992,0.9932,0.9974,0.992,0.9994,0.9859,-0.4725,-0.9729,0.716,0.9988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun1_window_noval,-0.8898,-0.9468,-0.9824,-0.9623,0.996,0.4653,-0.9084,-0.8526,-0.3668,0.679,-0.9727,-0.9912,0.909,0.62,0.7936,-0.1828,0.5159,0.592,0.9996,0.9996,0.9946,0.989,0.9997,0.9996,0.9899,0.997,0.968,-0.4175,-0.9728,0.9902,0.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIkJaun_Ensemble_NN,,,,,,,,,,,,,0.967,0.4996,-0.7007,0.5858,-0.9247,-0.9869,-0.6745,-0.6774,0.9909,0.984,0.9943,0.9904,0.9997,0.9968,0.614,-0.5953,-0.9963,,-0.5138,0.9974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UMich_RidgeTfReg,-0.9997,-0.9667,-0.986,-0.9943,-0.9957,-0.4767,0.9669,0.9282,0.971,0.9853,0.8664,-0.9397,-0.987,0.8395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USC_SI_kJalpha,-0.9976,-0.8777,0.9731,-0.9998,0.9958,0.4806,-0.8814,-0.9175,0.8722,0.987,-0.9534,-0.9338,0.6472,0.8433,0.9972,0.9493,0.3256,0.9872,0.9933,0.9999,0.9721,0.9995,0.9998,0.9996,0.9927,0.9895,0.9879,-0.3748,-0.9696,0.7104,0.9997,1.0,0.9996,0.9962,0.9993,0.9997,0.9935,0.9739,0.9658,-0.9891,-0.1187,0.9138,0.9992,1.0,0.9998,0.9985,0.9903,0.9998,0.9989,0.9992,0.9954,0.9239,-0.8438,1.0,0.9992,0.9981,0.9987,0.9994,0.9994,0.9982,0.986,0.9786,0.986,-0.6325,-0.9731,0.7074,-0.8415,0.1396,0.8065,-0.8048,-0.9934,-0.0828
YYG_ParamSearch,0.9988,0.9977,0.9934,0.7666,0.9848,-0.0175,-0.9969,-0.9276,-0.9965,-0.9901,-0.8923,-0.4388,-0.9872,0.6727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ensemble_SIkJa_RF,,-0.237,-0.9527,-0.957,-0.9976,-0.3445,0.9655,-0.9069,0.841,0.9959,-0.9884,-0.9072,-0.9436,0.8405,0.9988,0.8833,-0.9708,0.9917,0.9858,0.9992,0.9898,0.9865,0.9994,0.9973,0.9955,0.9985,0.9844,-0.377,-0.9402,-0.2967,-0.9414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
