,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_MOBS_GLEAM_COVID,0.9992,0.9855,0.9983,0.9964,0.9342,-0.4864,-0.9585,0.9594,-0.997,0.9658,-0.8527,-0.9727,-0.9832,-0.5326,-0.4446,-0.9946,-0.7239,0.9765,0.9813,0.9674,0.9824,0.8916,0.8693,0.9841,0.9837,0.9989,0.9986,0.9969,0.8114,-0.9807,0.9892,0.9699,0.995,0.5909,1.0,0.926,0.9907,0.9938,0.9678,0.986,0.9948,-0.9962,0.999,0.9447,0.6347,-0.9792,0.9779,0.9929,0.9888,0.9929,0.9951,0.9661,-0.8962,0.9997,0.9981,0.9961,0.9999,0.9976,0.9999,0.9995,0.9997,0.9983,-0.8094,0.1779,0.9951,0.9988,0.9989,0.9951,0.9999,0.9985,0.9946,0.9996
FH_MUNI_ARIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6363,,-0.8298,-0.9255,0.8285,-0.9908,-0.0113,0.9813,-0.9273,-0.9548,0.9408,-0.7929,0.9697,0.9644,0.9784,0.9897,0.416,0.9727,0.99,-0.6782,0.9955,0.9994,0.9898,0.981,0.9658,0.9893,0.9775,0.998
FH_Microsoft_DeepSTIA,,,,,,,,,,,,,,,,,,,,,,,0.8826,0.9689,0.9415,0.9255,0.9665,0.9973,,-0.9822,-0.828,0.9108,0.7174,0.9947,0.9991,0.9986,0.987,0.994,0.9892,0.9654,0.9789,0.9841,0.9885,,0.637,-0.989,0.9399,0.9914,0.8885,0.9806,0.9165,0.9895,-0.501,0.995,0.9811,0.9965,0.9083,0.9861,0.9968,0.9994,0.9874,0.9505,0.6946,-0.9272,0.5358,0.9902,0.9643,,0.9968,,,0.9892
FH_NotreDame_mobility,,,,,,,,,,,,,,-0.5039,-0.9804,-0.9804,-0.7934,0.9746,0.9476,0.9638,-0.9414,0.9205,-0.9969,-0.9816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_OliverWyman_Navigator,0.9989,0.9999,0.999,0.9875,0.9698,0.2355,0.903,0.998,0.608,0.9977,0.9813,-0.8156,0.8089,-0.5043,-0.9769,0.4585,0.5979,-0.9737,-0.9498,0.9731,0.6041,0.8841,0.9512,0.9444,0.9858,1.0,0.9944,0.9969,0.8291,-0.9826,-0.9977,0.9683,0.8835,-0.9257,0.9997,0.9878,0.9896,0.9996,-0.9551,0.9678,-0.7616,0.994,0.7398,0.9927,0.5422,-0.9858,0.95,-0.9269,-0.7557,-0.9948,-0.9964,,,,,,,,,,,,,,,,,,,,,
FH_PSI_DRAFT,-0.9992,0.9352,0.9902,-0.9508,0.9704,0.1466,-0.4591,0.94,0.8334,-0.9729,0.9879,0.9963,0.9955,-0.5573,-0.9758,-0.9797,-0.7831,-0.9686,-0.9681,-0.7119,0.9893,0.8977,0.9788,-0.9039,-0.07,-0.9916,-0.9989,-0.9577,0.4544,0.6783,-0.997,-0.9555,0.9975,0.9886,0.9996,0.999,0.9926,0.9893,0.9865,0.9785,0.9853,0.9778,1.0,0.9792,0.5932,,0.8579,0.9686,0.9746,-0.9832,0.9939,0.9695,-0.9131,-0.9172,0.9074,0.8424,-0.8897,-0.9619,-0.9321,-0.9506,0.9855,0.6959,-0.8413,0.9559,0.9648,0.9908,0.9933,0.9931,0.9985,0.9997,0.9928,0.9786
FH_RPI_UW_Mob_Collision,,,,,,-0.0739,-0.9786,-0.9981,-0.9975,0.9976,0.9837,0.9761,0.9688,-0.4912,0.9852,-0.7518,0.6937,-0.9774,-0.982,-0.4139,0.865,0.8913,0.9677,0.9736,0.9769,0.8765,0.9929,0.9588,0.6614,-0.9914,-0.9976,-0.9945,-0.9821,0.9545,0.996,0.9929,0.97,0.8131,-0.3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_RobertWalraven_ESG,-0.9996,-0.9521,0.9971,-0.9912,0.8818,-0.0389,0.8489,0.983,0.9989,0.9998,0.9715,0.993,0.9883,-0.5905,-0.9885,-0.9824,-0.7255,0.9731,-0.9663,0.2772,-0.9772,-0.9011,0.8561,0.9284,-0.9992,-0.997,-0.9984,0.9661,0.9431,0.9757,0.9962,0.9945,0.9961,0.999,1.0,0.9988,0.9971,0.9855,0.9819,0.9873,0.9892,0.9996,0.9987,0.9931,0.5169,-0.9685,0.9311,0.9754,0.9954,0.9479,0.996,0.9449,-0.9886,-0.9984,0.9026,0.9977,0.9827,0.993,0.9821,0.9864,0.9842,0.9824,-0.7385,0.2859,0.996,0.9959,0.9951,0.9922,0.9986,0.9964,0.9923,0.9995
FH_SigSci_TS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9879,0.9741,0.993,0.9778,0.9929,0.9833,0.9904,0.977,0.9603,0.967,0.9853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_SteveMcConnell_CovidComplete,,,,,,,,0.9917,0.9914,0.9938,0.9461,0.934,-0.3206,-0.4567,-0.8777,-0.7999,0.4526,-0.5926,-0.9535,0.8995,0.9776,0.8623,0.9466,0.957,0.9507,0.9582,0.9989,0.9934,0.5418,0.9642,0.9288,0.9712,,0.9993,1.0,0.9899,0.9844,0.9493,0.997,0.975,0.9465,0.9691,0.9847,0.915,0.645,-0.9966,0.8218,0.9066,0.9386,0.9814,0.9819,0.9925,-0.897,0.9338,0.9474,0.9421,0.9697,0.9948,0.9972,0.9988,0.9967,0.9986,0.9502,0.9326,0.988,0.9979,0.996,0.9912,0.9992,0.9978,0.9914,0.9988
