,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13
FH_CU_scenario_mid,,,,,,,,,,,,,,0.997,0.9858,0.9982,1.0,0.9997,0.9989,0.9561,0.4906,0.9904,0.8196,-0.8921,-0.9813,0.7197,0.9184,0.929,,0.9742,0.9811,0.9987,0.9937,0.9896,0.9933,0.965,0.9876,0.998,0.9854,0.9099,0.2293,-0.988,-0.8274,-0.9602,-0.8108,,,-0.9598,-0.9971,-0.925,-0.8152,0.5971,0.968,1.0,0.9461,-0.882,0.9156,0.9716,,0.9923,0.9845,0.9358,-0.9636,-0.6729,-0.9614,-0.9862,,-0.8164,0.0093,0.9733,-0.6961,0.223
FH_CU_select,1.0,1.0,-0.8256,-0.9546,1.0,-0.2848,0.4407,-0.0018,0.1443,1.0,0.9804,0.9737,0.9335,0.997,0.9858,0.9982,1.0,0.9997,0.9947,0.8296,0.6216,0.995,0.8573,-0.9036,-0.9844,0.7197,0.9184,0.929,,0.9742,0.9811,0.9987,0.9937,0.9896,0.9933,0.965,0.9876,0.998,0.9854,0.9099,0.2293,-0.988,-0.8274,-0.9602,-0.8108,,,-0.9598,-0.9971,-0.925,-0.8152,0.5971,0.968,-0.9732,0.9461,-0.882,0.9156,0.9751,0.9755,0.9923,0.9845,0.9358,-0.9636,-0.7666,-0.9444,-0.9863,,-0.8268,0.1276,0.9733,-0.6961,0.223
FH_Caltech_CS156,,,,,,,,,,,,,,,,,,0.996,0.9951,0.9935,0.5412,-0.9584,-0.6764,-0.8028,-0.991,0.6811,-0.8789,0.9198,,,0.9732,0.9885,,0.966,0.9168,0.9537,0.9876,0.9249,-0.9783,,0.6013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Columbia_UNC_SurvCon,,,,,,,,,,,,,,,,0.9938,0.9988,0.9999,0.9999,0.9842,0.4592,-0.9006,0.7866,-0.9191,-0.9946,0.7371,0.626,,-0.9946,-0.9951,,0.9817,0.9999,0.992,0.9933,0.9943,,,0.9854,0.9099,0.2293,0.2475,0.8274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FH_Covid19Sim_Simulator,0.4616,-0.7528,0.9593,0.8754,0.9446,,,0.8052,0.2849,0.1055,0.9804,0.9253,0.9918,0.9913,0.9998,0.9999,0.9969,0.9967,0.9831,,0.6384,-0.9377,-0.8472,-0.9402,-0.9801,0.9094,0.8986,0.9726,,-0.9797,0.9569,0.8868,0.9995,0.9968,0.9946,0.9999,0.9948,0.9763,0.8802,0.9675,0.2293,1.0,-0.8274,-0.9602,-0.8108,-0.9519,-0.8947,-0.8603,-0.9971,-0.0992,0.5949,-0.5119,-0.9987,,,,-0.9156,0.9962,,0.9973,,,,,,,,,,,,
FH_CovidAnalytics_DELPHI,,,,,,,,,,,,,-0.8326,0.9826,0.9809,0.9942,0.9961,0.837,0.869,0.7657,0.6909,-0.8751,0.5584,0.5198,-0.9931,0.9242,0.1948,0.964,,-0.8467,0.949,-0.9716,0.7352,0.8758,0.9318,0.9986,0.9963,0.9964,0.8592,0.8734,0.1354,-0.1822,-0.7424,-0.8819,-0.9263,,-0.9327,0.9304,-0.9904,0.925,0.3341,-0.6554,-0.967,-0.9485,0.912,-0.9392,0.942,0.9997,1.0,0.992,0.9469,0.9011,0.8204,0.9528,0.8077,0.4278,-0.7082,-0.829,0.0588,0.9618,-0.3912,0.2256
FH_DDS_NBDS,,,,-0.2818,0.9775,-0.4358,0.504,-0.2012,0.3272,-0.079,-0.6844,0.9411,0.9999,0.9455,-0.9934,0.9989,0.9892,-0.9437,0.9989,0.9016,0.5161,0.9523,-0.8526,0.9424,-0.951,-0.7204,0.956,-0.715,,-0.9722,0.9775,-0.9831,,-0.5231,0.9541,0.9551,0.9986,-0.9903,-0.9818,-0.5724,0.3344,0.9222,0.994,0.5632,0.9495,,0.9885,0.9989,-0.9205,,-0.7185,0.6597,0.9297,0.9935,0.9606,0.9997,0.9956,0.9955,0.6122,0.9989,0.9891,0.9808,,0.988,0.8308,0.9858,0.7983,0.8871,-0.7824,-0.8119,-0.8763,0.0989
FH_GT_DeepCOVID,,-0.8935,0.5466,-0.8357,0.4563,1.0,0.4407,-0.0097,-0.3064,0.2342,-0.9268,0.9362,-0.1455,0.9932,0.954,0.9184,0.9973,0.9993,0.9998,0.9856,0.483,-0.9872,-0.8021,0.8839,-0.9874,-0.8072,-0.9789,0.8345,,0.9476,0.0825,-0.9667,0.9875,0.9424,0.9476,0.9994,0.1527,-0.8961,-0.9781,-0.3122,0.2293,0.9583,-0.9435,1.0,0.4825,,0.9327,0.9598,-0.9831,0.9724,0.9316,-0.3701,0.9905,-0.4936,0.963,-0.882,0.8131,0.9938,,0.9975,0.9881,-0.9586,0.67,0.9179,0.8716,0.983,-0.1765,-0.1671,0.688,0.9742,-0.9242,0.6249
FH_Google_Harvard_CPF,,,,,,,,,,,,,,0.9794,0.9998,0.9969,0.999,0.9995,0.9938,0.9958,0.4528,-0.9875,0.8268,-0.7272,-0.9969,0.4367,0.9513,-0.0073,,0.5532,0.9317,0.8774,0.8853,0.9437,0.9646,0.6372,0.9214,0.9173,-0.974,-0.9407,0.201,0.9379,0.9694,0.9144,0.8108,,,0.9782,-0.8154,0.9566,0.6379,-0.5519,,0.9873,0.9794,0.9639,,,,0.9163,0.9984,0.9951,0.9779,0.9546,-0.9967,-0.5286,-0.9642,0.9392,-0.5624,0.9395,-0.8929,0.4816
FH_IEM_MED_CovidProject,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9816,0.955,0.9039,0.2293,0.988,-0.8274,-0.9602,-0.8108,-0.9519,-0.8947,0.9998,-0.9926,0.925,0.712,-0.5996,-0.9936,-0.9435,-0.9872,-0.9083,-0.9156,-0.9491,-0.9766,1.0,-0.9209,-0.9952,-0.9963,-0.967,-0.976,0.9333,0.8683,-0.7867,-0.4902,0.9699,-0.8178,-0.1607
