,State,Week Number,Mean_Similarity
0,Alabama,411,0.2459705882352941
1,Alabama,418,0.3641380952380952
2,Alabama,425,0.3396238095238095
3,Alabama,432,0.019009090909090913
4,Alabama,439,0.1754
5,Alabama,446,0.16176923076923078
6,Alabama,453,0.26854087591240877
7,Alabama,460,0.12970600000000002
8,Alabama,467,0.22985555555555556
9,Alabama,474,0.43976
10,Alabama,481,0.34312173913043476
11,Alabama,488,0.38878851485148513
12,Alaska,411,0.5618117647058823
13,Alaska,418,0.7928886426592797
14,Alaska,425,0.718945393258427
15,Alaska,432,0.668529067641682
16,Alaska,439,0.7797413153456998
17,Alaska,446,0.6932430793157077
18,Alaska,453,-0.11206217303822938
19,Alaska,460,-0.18807045101088646
20,Alaska,467,-0.14619614197530864
21,Alaska,474,-0.06903939393939394
22,Alaska,481,-0.05159920792079208
23,Alaska,488,0.010753629032258068
24,Arizona,411,0.41745571955719557
25,Arizona,418,0.598565
26,Arizona,425,0.6729863636363635
27,Arizona,432,0.6206819801980199
28,Arizona,439,0.6492916666666666
29,Arizona,446,0.439873076923077
30,Arizona,453,0.63116677852349
31,Arizona,460,0.47638214285714287
32,Arizona,467,0.5688392857142858
33,Arizona,474,0.580418655462185
34,Arizona,481,0.5963347826086957
35,Arizona,488,0.6055999999999999
36,Arkansas,411,0.5069357933579336
37,Arkansas,418,0.6449458233890215
38,Arkansas,425,0.6343100217864924
39,Arkansas,432,0.6294666666666666
40,Arkansas,439,0.5949552587646076
41,Arkansas,446,0.35727175925925925
42,Arkansas,453,0.44372500000000004
43,Arkansas,460,0.4048740740740741
44,Arkansas,467,0.39736666666666665
45,Arkansas,474,0.5104540901502505
46,Arkansas,481,0.5209271287128713
47,Arkansas,488,0.5656982142857143
48,California,411,-0.0041647058823529445
49,California,418,0.238445
50,California,425,0.6294238095238095
51,California,432,0.6196
52,California,439,0.41649130434782605
53,California,446,0.7112807692307692
54,California,453,0.5906125
55,California,460,0.6078413793103449
56,California,467,0.629403448275862
57,California,474,0.6221153846153846
58,California,481,0.716950297029703
59,California,488,0.7011000000000001
60,Colorado,411,0.5209058823529411
61,Colorado,418,0.6305522546419098
62,Colorado,425,0.6290358078602619
63,Colorado,432,0.5730694630872483
64,Colorado,439,0.7090944530046225
65,Colorado,446,0.7204777777777778
66,Colorado,453,0.6909161524500907
67,Colorado,460,0.6772607142857143
68,Colorado,467,0.3972677718832891
69,Colorado,474,0.484175500770416
70,Colorado,481,0.49147083333333336
71,Colorado,488,0.6081333333333333
72,Connecticut,411,0.5477470588235294
73,Connecticut,418,0.7457580901856764
74,Connecticut,425,0.6903203349282296
75,Connecticut,432,0.7442474545454545
76,Connecticut,439,0.7347744966442953
77,Connecticut,446,0.6653444444444444
78,Connecticut,453,0.5803938230383973
79,Connecticut,460,0.35192962962962965
80,Connecticut,467,0.45536158940397353
81,Connecticut,474,0.5049192307692307
82,Connecticut,481,0.5061583333333334
83,Connecticut,488,0.5485477227722771
84,Delaware,411,0.6184662835249043
85,Delaware,418,0.8686128279883382
86,Delaware,425,0.7091488425925926
87,Delaware,432,0.6834912000000001
88,Delaware,439,0.6136234401349072
89,Delaware,446,-0.08411731092436975
90,Delaware,453,-0.204996336996337
91,Delaware,460,0.12444469914040114
92,Delaware,467,0.8665673381294965
93,Delaware,474,0.27623259762309
94,Delaware,481,-0.186698
95,Delaware,488,-0.1013394422310757
96,District of Columbia,411,0.7300821917808219
97,District of Columbia,418,0.7665099337748345
98,District of Columbia,425,0.7972826666666667
99,District of Columbia,432,0.7322427631578947
100,District of Columbia,439,0.5179529761904762
101,District of Columbia,446,-0.14755519125683061
102,District of Columbia,453,-0.13205032537960953
103,District of Columbia,460,-0.03853505843071786
104,District of Columbia,467,-0.16848394648829432
105,District of Columbia,474,-0.06781285140562249
106,District of Columbia,481,-0.06536521739130435
107,District of Columbia,488,0.004437681159420293
108,Florida,411,-0.2221764705882353
109,Florida,418,0.15283809523809525
110,Florida,425,0.6176666666666667
111,Florida,432,0.6042756435643565
112,Florida,439,0.2879695652173913
113,Florida,446,0.14679922958397534
114,Florida,453,-0.4077125
115,Florida,460,0.09441695364238412
116,Florida,467,0.15151851851851852
117,Florida,474,0.47681999999999997
118,Florida,481,0.6099650759219089
119,Florida,488,0.6049
120,Georgia,411,0.24555555555555555
121,Georgia,418,0.45562857142857144
122,Georgia,425,0.6112190476190476
123,Georgia,432,0.5992541666666666
124,Georgia,439,0.220776
125,Georgia,446,0.25640384615384615
126,Georgia,453,0.3165424040066778
127,Georgia,460,0.16097768924302788
128,Georgia,467,0.5065035714285714
129,Georgia,474,0.28728461538461536
130,Georgia,481,0.3908625
131,Georgia,488,0.523975
132,Hawaii,411,0.6493114391143912
133,Hawaii,418,0.8173580152671756
134,Hawaii,425,0.5572201072386059
135,Hawaii,432,-0.12085714285714286
136,Hawaii,439,-0.3316411881188119
137,Hawaii,446,0.9321663265306122
138,Hawaii,453,0.9835506097560975
139,Hawaii,460,0.9003691573926867
140,Hawaii,467,0.5334723974763407
141,Hawaii,474,-0.17770863970588235
142,Hawaii,481,-0.09766818181818182
143,Hawaii,488,-0.042970869565217396
144,Idaho,411,0.622004104477612
145,Idaho,418,0.8951091168091169
146,Idaho,425,0.7966335839598998
147,Idaho,432,0.7785754491017964
148,Idaho,439,0.7502661016949153
149,Idaho,446,0.778988
150,Idaho,453,0.748975704989154
151,Idaho,460,0.5329962962962963
152,Idaho,467,-0.021681714285714287
153,Idaho,474,0.5158958333333333
154,Idaho,481,0.5416062906724511
155,Idaho,488,0.5783347826086956
156,Illinois,411,0.4839058823529412
157,Illinois,418,0.7292706730769231
158,Illinois,425,0.6230142857142857
159,Illinois,432,0.6199208333333334
160,Illinois,439,0.553832
161,Illinois,446,0.4625115384615385
162,Illinois,453,0.5784608695652174
163,Illinois,460,0.47627037037037034
164,Illinois,467,0.5469814814814815
165,Illinois,474,0.578104
166,Illinois,481,0.5630913043478261
167,Illinois,488,0.6244130434782608
168,Indiana,411,0.16315213114754099
169,Indiana,418,0.689470644391408
170,Indiana,425,0.6307619047619047
171,Indiana,432,0.601468784029038
172,Indiana,439,0.6460400000000001
173,Indiana,446,0.46859999999999996
174,Indiana,453,0.535
175,Indiana,460,0.48014230769230765
176,Indiana,467,0.5412925925925925
177,Indiana,474,0.573048
178,Indiana,481,0.561408695652174
179,Indiana,488,0.6341913043478261
180,Iowa,411,0.5579526315789474
181,Iowa,418,0.7492346889952153
182,Iowa,425,0.704853761061947
183,Iowa,432,0.6971478021978021
184,Iowa,439,0.790307993197279
185,Iowa,446,0.8484345146379045
186,Iowa,453,0.8699659405940594
187,Iowa,460,0.7380407407407408
188,Iowa,467,0.3358222222222222
189,Iowa,474,0.516270780399274
190,Iowa,481,0.5271363636363636
191,Iowa,488,0.5925869565217391
192,Kansas,411,0.5711081180811808
193,Kansas,418,0.7807989361702128
194,Kansas,425,0.7051209354120268
195,Kansas,432,0.7465770297029702
196,Kansas,439,0.7199043405676127
197,Kansas,446,0.7118576923076922
198,Kansas,453,0.2719147540983607
199,Kansas,460,0.09537777777777777
200,Kansas,467,0.25825185185185184
201,Kansas,474,0.5031278797996661
202,Kansas,481,0.43095445544554456
203,Kansas,488,0.4439478260869565
204,Kentucky,411,0.5515777777777778
205,Kentucky,418,0.651865976331361
206,Kentucky,425,0.6939328260869565
207,Kentucky,432,0.6653633663366337
208,Kentucky,439,0.549216
209,Kentucky,446,0.5395769230769231
210,Kentucky,453,0.48932608695652174
211,Kentucky,460,0.43017037037037037
212,Kentucky,467,0.5107518518518518
213,Kentucky,474,0.603628
214,Kentucky,481,0.5427956521739131
215,Kentucky,488,0.5884304347826086
216,Louisiana,411,0.3735823529411765
217,Louisiana,418,0.5963428571428572
218,Louisiana,425,0.6579548806941432
219,Louisiana,432,0.6422666666666667
220,Louisiana,439,0.6084337591240876
221,Louisiana,446,0.3713744221879815
222,Louisiana,453,0.31859130434782607
223,Louisiana,460,0.10162382310984308
224,Louisiana,467,0.3767185185185185
225,Louisiana,474,0.425628
226,Louisiana,481,0.5497752475247525
227,Louisiana,488,0.5824813861386139
228,Maine,411,0.522642748091603
229,Maine,418,0.8557926517571884
230,Maine,425,0.7945064102564103
231,Maine,432,0.8541635610766045
232,Maine,439,0.8237240808823529
233,Maine,446,0.9100783151326053
234,Maine,453,0.9271041666666667
235,Maine,460,0.7907680456490728
236,Maine,467,0.2626032810271041
237,Maine,474,0.42776400000000003
238,Maine,481,0.48330869565217394
239,Maine,488,0.5360227272727273
240,Maryland,411,0.6100167213114754
241,Maryland,418,0.6588792362768496
242,Maryland,425,0.652629284164859
243,Maryland,432,0.655354590984975
244,Maryland,439,0.6349615384615385
245,Maryland,446,0.47593703703703705
246,Maryland,453,0.46624583333333336
247,Maryland,460,0.3383333333333333
248,Maryland,467,0.4211642857142857
249,Maryland,474,0.5100615384615385
250,Maryland,481,0.5327437386569872
251,Maryland,488,0.5794916666666666
252,Massachusetts,411,0.5629941176470589
253,Massachusetts,418,0.7074734042553191
254,Massachusetts,425,0.7054095465393795
255,Massachusetts,432,0.7225130952380951
256,Massachusetts,439,0.7597300500834725
257,Massachusetts,446,0.7839165378670788
258,Massachusetts,453,0.5493565217391304
259,Massachusetts,460,0.4471923076923077
260,Massachusetts,467,0.5916
261,Massachusetts,474,0.5774402337228715
262,Massachusetts,481,0.6233217391304348
263,Massachusetts,488,0.6287304347826087
264,Michigan,411,0.35183763837638377
265,Michigan,418,0.6459555555555555
266,Michigan,425,0.6427956834532373
267,Michigan,432,0.7042954462659381
268,Michigan,439,0.6593757929883138
269,Michigan,446,0.45221538461538463
270,Michigan,453,0.280816
271,Michigan,460,0.38497499999999996
272,Michigan,467,0.5130249336870026
273,Michigan,474,0.6355000000000001
274,Michigan,481,0.6478041666666666
275,Michigan,488,0.62615
276,Minnesota,411,0.5520058823529412
277,Minnesota,418,0.7271143617021276
278,Minnesota,425,0.671959090909091
279,Minnesota,432,0.7005125
280,Minnesota,439,0.6250153846153846
281,Minnesota,446,0.5246891583452211
282,Minnesota,453,0.44451250000000003
283,Minnesota,460,0.39603052781740367
284,Minnesota,467,0.469475
285,Minnesota,474,0.5140346153846154
286,Minnesota,481,0.462909702970297
287,Minnesota,488,0.5549818511796734
288,Mississippi,411,0.24355294117647056
289,Mississippi,418,0.6117143198090691
290,Mississippi,425,0.6204811279826464
291,Mississippi,432,0.5011583333333334
292,Mississippi,439,0.19943222036727878
293,Mississippi,446,0.3899076923076923
294,Mississippi,453,0.41381739130434786
295,Mississippi,460,0.11818846153846155
296,Mississippi,467,0.1311962962962963
297,Mississippi,474,0.28998799999999997
298,Mississippi,481,0.051062027833002
299,Mississippi,488,0.38535128712871286
300,Missouri,411,0.4977705882352941
301,Missouri,418,0.6888303102625297
302,Missouri,425,0.7011937093275488
303,Missouri,432,0.6505382178217821
304,Missouri,439,0.6685867892976589
305,Missouri,446,0.5411346153846154
306,Missouri,453,0.5997039603960396
307,Missouri,460,0.4421230769230769
308,Missouri,467,0.552474074074074
309,Missouri,474,0.5789933222036728
310,Missouri,481,0.584413043478261
311,Missouri,488,0.6331837623762375
312,Montana,411,0.5636323308270677
313,Montana,418,0.8424529411764705
314,Montana,425,0.7508204545454545
315,Montana,432,0.8131503690036901
316,Montana,439,0.8254474832214765
317,Montana,446,0.8435795950155762
318,Montana,453,0.8070571167883211
319,Montana,460,-0.024181348637015786
320,Montana,467,-0.05859999999999999
321,Montana,474,0.2475210350584307
322,Montana,481,-0.017125992063492062
323,Montana,488,0.05529722772277228
324,Nebraska,411,0.42031999999999997
325,Nebraska,418,0.6329238726790452
326,Nebraska,425,0.6913175182481752
327,Nebraska,432,0.6830249090909091
328,Nebraska,439,0.715829549248748
329,Nebraska,446,0.8380132716049383
330,Nebraska,453,0.8477020072992701
331,Nebraska,460,0.6699115549215406
332,Nebraska,467,-0.06252171428571429
333,Nebraska,474,0.4586875
334,Nebraska,481,0.38139545454545454
335,Nebraska,488,0.42274574257425745
336,Nevada,411,0.5602380073800738
337,Nevada,418,0.7304461165048544
338,Nevada,425,0.6622498871331828
339,Nevada,432,0.6703277372262774
340,Nevada,439,0.662953747714808
341,Nevada,446,0.5595112480739599
342,Nevada,453,0.17712845691382767
343,Nevada,460,0.3578444444444444
344,Nevada,467,0.4783962962962963
345,Nevada,474,0.4953849749582637
346,Nevada,481,0.518111507936508
347,Nevada,488,0.5382818181818182
348,New Hampshire,411,0.22950189393939394
349,New Hampshire,418,0.5259513440860215
350,New Hampshire,425,0.7759565934065934
351,New Hampshire,432,0.8278493902439025
352,New Hampshire,439,0.8617027881040892
353,New Hampshire,446,0.9280836833602585
354,New Hampshire,453,0.9334079482439926
355,New Hampshire,460,0.9040242816091955
356,New Hampshire,467,0.7699148148148147
357,New Hampshire,474,0.2682125
358,New Hampshire,481,0.37373636363636364
359,New Hampshire,488,0.3943681818181818
360,New Jersey,411,0.4488235294117647
361,New Jersey,418,0.5659007915567282
362,New Jersey,425,0.6289857142857143
363,New Jersey,432,0.6538739130434783
364,New Jersey,439,0.4143458333333333
365,New Jersey,446,0.3950961538461538
366,New Jersey,453,0.5973217785843921
367,New Jersey,460,0.445288
368,New Jersey,467,0.5385851851851852
369,New Jersey,474,0.5875302170283807
370,New Jersey,481,0.5649173913043478
371,New Jersey,488,0.6374260869565217
372,New Mexico,411,0.5187780327868852
373,New Mexico,418,0.6391269879518072
374,New Mexico,425,0.6476140997830803
375,New Mexico,432,0.64358
376,New Mexico,439,0.6861299845440495
377,New Mexico,446,0.5884222222222223
378,New Mexico,453,0.5111145242070116
379,New Mexico,460,0.3287577483443708
380,New Mexico,467,0.4547892857142857
