,State,Week Number,Mean_Similarity
233,Arizona,283,0.7396446852003271
234,Arizona,290,0.6568537281636131
235,Arizona,297,0.5684817910447761
236,Arizona,304,0.8333046299960427
237,Arizona,311,0.7878895363151416
238,Arizona,318,0.8897344719277581
239,Arizona,325,0.7832127711829717
240,Arizona,332,0.880635404255319
241,Arizona,339,-0.028613082039911305
242,Arizona,346,0.7051750638297872
243,Arizona,353,-0.5927914659044508
244,Arizona,360,-0.09957237654320988
245,Arizona,367,0.38685954229668984
246,Arizona,374,0.7839747640541649
247,Arizona,381,0.7742968052738336
248,Arizona,388,0.9431471953578336
249,Arizona,395,0.9476778212290503
250,Arizona,402,0.9136604793756967
251,Arizona,409,0.9886563339171044
252,Arizona,416,0.9805904444444444
253,Arizona,423,0.8909705733130391
254,Arizona,430,0.9246763386027537
255,Arizona,437,0.9138528795811518
256,Arizona,444,0.31449319767441863
257,Arizona,451,0.41900323762981057
258,Arizona,458,-0.1803974983096687
259,Arizona,465,0.31710391627278867
260,Arizona,472,-0.38173837705918245
261,Arizona,479,0.041705882352941176
262,Arizona,486,0.355603125
263,Arizona,493,0.7842328600405679
264,Arizona,500,0.7453685819070904
265,Arizona,507,0.8582233782915863
266,Arizona,514,0.5607917441860465
267,Arizona,521,-0.14622822417285616
268,Arizona,528,0.016620028510334985
269,Arizona,535,0.03226498220640569
270,Arizona,542,0.6295610547667343
271,Arizona,549,0.4026602027027027
272,Arizona,556,0.7235106761565836
273,Arizona,563,0.8242184518451845
274,Arizona,570,0.42752312373225154
275,Arizona,577,0.7418556438791734
276,Arizona,584,0.6393790977443609
277,Arizona,591,0.6010987969924813
278,Arizona,598,0.11661706766917294
279,Arizona,605,-0.10237128378378378
280,Arizona,612,0.44168324915824914
281,Arizona,619,-0.41617488076311604
282,Arizona,626,-0.9141436881188119
283,Arizona,633,-0.6620189079878666
284,Arizona,640,0.28443833017077796
285,Arizona,647,0.02224989224137931
286,Arizona,654,-0.05129302325581396
287,Arizona,661,0.42956099537037035
288,Arkansas,164,0.4557321608040202
289,Arkansas,171,0.606904314329738
290,Arkansas,178,0.47890967741935486
291,Arkansas,185,0.6271340748230536
292,Arkansas,192,0.521973965691221
293,Arkansas,199,0.4367318918918919
294,Arkansas,206,-0.5610620202020202
295,Arkansas,213,-0.08845004205214467
296,Arkansas,220,-0.25152
297,Arkansas,227,-0.021635515425131688
298,Arkansas,234,0.31840616541353384
299,Arkansas,241,-0.16602498220640569
300,Arkansas,248,0.7510281771501927
301,Arkansas,255,0.21145531914893617
302,Arkansas,262,-0.122429477093938
303,Arkansas,269,0.07846949775418538
304,Arkansas,276,-0.1828271978021978
305,Arkansas,283,0.44615625
306,Arkansas,290,0.38495897872340423
307,Arkansas,297,0.40841822051936993
308,Arkansas,304,0.9353697172034565
309,Arkansas,311,-0.2709386187167961
310,Arkansas,318,0.7657081696779261
311,Arkansas,325,0.5183748977923139
312,Arkansas,332,0.2703217779668226
313,Arkansas,339,-0.35180164810690423
314,Arkansas,346,-0.23846146320714587
315,Arkansas,353,-0.24969618696186963
316,Arkansas,360,0.029042307692307694
317,Arkansas,367,0.5489657095980311
318,Arkansas,374,0.7826535407286124
319,Arkansas,381,0.7945528578654527
320,Arkansas,388,0.7236926187419769
321,Arkansas,395,-0.7445643926788685
322,Arkansas,402,-0.24167986688851914
323,Arkansas,409,-0.3705030320699708
324,Arkansas,416,0.5391988901220865
325,Arkansas,423,0.8756228123419322
326,Arkansas,430,0.7633183995922528
327,Arkansas,437,0.7969666666666666
328,Arkansas,444,0.7087749561146869
329,Arkansas,451,0.06505695970695971
330,Arkansas,458,0.6479138001359619
331,Arkansas,465,0.4000959349593496
332,Arkansas,472,0.47613723076923076
333,Arkansas,479,-0.24848475836431225
334,Arkansas,486,0.8075185598377282
335,Arkansas,493,-0.21169573590096283
336,Arkansas,500,-0.4511965580823602
337,Arkansas,507,0.00850418544752093
338,Arkansas,514,-0.10070029120559115
339,Arkansas,521,0.28303730534867977
340,Arkansas,528,0.24752381974248927
341,Arkansas,535,0.6502702934860415
342,Arkansas,542,0.5895729067392784
343,Arkansas,549,0.8195699724517906
344,Arkansas,556,0.8094729226361032
345,Arkansas,563,0.7941954382826475
346,Arkansas,570,0.2804608476286579
347,Arkansas,577,-0.2082527402700556
348,Arkansas,584,0.17405011269722012
349,Arkansas,591,0.48668157894736847
350,Arkansas,598,-0.5045112030075188
351,Arkansas,605,-0.7418097759674134
352,Arkansas,612,0.7209116259477675
353,Arkansas,619,0.7589451510333863
354,Arkansas,626,0.9135543209876543
355,Arkansas,633,0.9135603850050659
356,Arkansas,640,0.911901913875598
357,Arkansas,647,0.5949997835497836
358,Arkansas,654,0.6015141414141414
359,Arkansas,661,-0.7632978060046189
360,California,164,0.5000047377326565
361,California,171,0.7539762711864407
362,California,178,0.3355258620689655
363,California,185,0.6070157575757575
364,California,192,-0.33537500000000003
365,California,199,0.13745974165769645
366,California,206,-0.1517375
367,California,213,0.4711351555929353
368,California,220,0.714257347972973
369,California,227,0.7423067119155354
370,California,234,0.9001521444695261
371,California,241,0.7120167378917379
372,California,248,0.701416924066924
373,California,255,0.8726963326226013
374,California,262,0.8813916164891153
375,California,269,0.5910915032679739
376,California,276,0.05766691522762952
377,California,283,-0.07157987730061349
378,California,290,0.17309591836734695
379,California,297,0.49734006820119353
380,California,304,0.8180078988941548
381,California,311,0.685280524805248
382,California,318,0.8790643447461629
383,California,325,0.832669946699467
384,California,332,0.9213643470790378
385,California,339,0.4203692888888889
386,California,346,0.654488202725724
387,California,353,0.4876168029435814
388,California,360,-0.3056007704160247
389,California,367,0.3039366013071895
390,California,374,0.7331609247135843
391,California,381,0.9347603859827324
392,California,388,0.9729727039177907
393,California,395,0.9466096378830083
394,California,402,0.9000493600445186
395,California,409,0.9937153711279954
396,California,416,0.8559429604897051
397,California,423,0.8750826572008114
398,California,430,0.8575541814495692
399,California,437,0.9947828939660223
400,California,444,0.7002813263525305
401,California,451,0.47475666259168703
402,California,458,0.842527826675694
403,California,465,0.751491554054054
404,California,472,0.9427957849725107
405,California,479,0.9810235294117646
406,California,486,0.7941625
407,California,493,0.6208725185685348
408,California,500,-0.3942400488400489
409,California,507,-0.9264057161207451
410,California,514,0.758865058139535
411,California,521,0.15717008777852803
412,California,528,0.7048855516014235
413,California,535,-0.4020770818505338
414,California,542,0.32902667569397426
415,California,549,0.4404444594594595
416,California,556,0.7023807829181495
417,California,563,0.8039146654445464
418,California,570,0.5480181818181818
419,California,577,0.996094089068826
420,California,584,0.7045147590361446
421,California,591,0.06714413533834587
422,California,598,0.4862785660377358
423,California,605,0.08286925675675676
424,California,612,-0.792743771043771
425,California,619,-0.8135128775834658
426,California,626,0.642802342786683
427,California,633,0.8759301425661915
428,California,640,0.3280226970560304
429,California,647,0.8657322894168467
430,California,654,0.2550908080808081
431,California,661,0.3869505760368664
432,Colorado,164,0.06806688963210701
433,Colorado,171,0.5188452160493827
434,Colorado,178,-0.4763162540365985
435,Colorado,185,-0.6645594349142281
436,Colorado,192,-0.2765749747729566
437,Colorado,199,0.4703237214363439
438,Colorado,206,-0.2761639029322548
439,Colorado,213,0.6044693998309383
440,Colorado,220,-0.2926599663582843
441,Colorado,227,-0.41076671686746985
442,Colorado,234,-0.516775807663411
443,Colorado,241,0.7769349251603707
444,Colorado,248,0.3940464996788696
445,Colorado,255,0.4875987649063033
446,Colorado,262,0.6908923183711244
447,Colorado,269,0.663432800982801
448,Colorado,276,0.5254888714117184
449,Colorado,283,0.8239848360655737
450,Colorado,290,0.914103507271172
451,Colorado,297,0.9065195352839932
452,Colorado,304,0.9499743488555644
453,Colorado,311,0.11566542705353494
454,Colorado,318,-0.6175335557299843
455,Colorado,325,0.07732617586912066
456,Colorado,332,0.8269649339582446
457,Colorado,339,0.8346760267857143
458,Colorado,346,0.48784963752665245
459,Colorado,353,0.46771139705882353
460,Colorado,360,0.7301121913580247
461,Colorado,367,0.5221912936344969
462,Colorado,374,0.3667903846153846
463,Colorado,381,0.6205849544072948
464,Colorado,388,0.5406088917525773
465,Colorado,395,0.7724831848552338
466,Colorado,402,0.41808956135480285
467,Colorado,409,0.34694098837209303
468,Colorado,416,-0.24154744728079913
469,Colorado,423,-0.31885384226491403
470,Colorado,430,-0.04368003033367037
471,Colorado,437,0.5917279651162791
472,Colorado,444,0.3717341860465116
473,Colorado,451,0.6889448717948718
474,Colorado,458,0.5079411764705882
475,Colorado,465,0.25853617886178865
476,Colorado,472,0.2720680902989628
477,Colorado,479,0.14461176470588233
478,Colorado,486,0.9032281249999999
479,Colorado,493,0.46443457123565157
480,Colorado,500,0.8057736680955297
481,Colorado,507,-0.10605141388174806
482,Colorado,514,0.8421072261072261
483,Colorado,521,0.6805772634445201
484,Colorado,528,0.7443940714285714
485,Colorado,535,-0.2172586305278174
486,Colorado,542,0.19940061475409837
487,Colorado,549,0.0791010803511141
488,Colorado,556,0.6848113167259786
489,Colorado,563,0.43462273948075203
490,Colorado,570,0.7896029263370332
491,Colorado,577,0.28685433571996816
492,Colorado,584,0.8030131918119788
493,Colorado,591,0.7156187169811321
494,Colorado,598,0.30379894657637324
495,Colorado,605,0.49660297297297296
496,Colorado,612,-0.2261757805907173
497,Colorado,619,0.04728464598249801
498,Colorado,626,0.32482749691738594
499,Colorado,633,0.42917586558044807
500,Colorado,640,0.5066292220113853
501,Colorado,647,0.3643968716289105
502,Colorado,654,0.744749035532995
503,Colorado,661,0.5531837557603687
504,Connecticut,164,0.18106895973154363
505,Connecticut,171,0.47984837712519324
506,Connecticut,178,-0.10744789644012946
507,Connecticut,185,0.6250253036437247
508,Connecticut,192,-0.14299827586206895
509,Connecticut,199,0.5004501077586208
510,Connecticut,206,-0.03395551061678464
511,Connecticut,213,-0.39741725888324875
512,Connecticut,220,0.09848
513,Connecticut,227,0.16271931818181817
514,Connecticut,234,0.6237624434389141
515,Connecticut,241,-0.021035516014234874
516,Connecticut,248,-0.1756655748233783
517,Connecticut,255,0.5954750851788757
518,Connecticut,262,0.4695960185185185
519,Connecticut,269,0.2981194842406877
520,Connecticut,276,0.844057148483655
521,Connecticut,283,0.6543964022894522
522,Connecticut,290,0.7763606396588486
523,Connecticut,297,0.7507326609442061
524,Connecticut,304,0.8752738958990536
525,Connecticut,311,0.5177169664758791
526,Connecticut,318,0.7268323910482921
527,Connecticut,325,0.6501380777096115
528,Connecticut,332,0.18866005954912804
529,Connecticut,339,0.41000426477121277
530,Connecticut,346,0.22913998298596344
531,Connecticut,353,0.6246137310993052
532,Connecticut,360,-0.14552307692307692
533,Connecticut,367,0.39658730093915884
534,Connecticut,374,0.4523775869120655
535,Connecticut,381,0.8802498731608321
536,Connecticut,388,0.7957284142394822
537,Connecticut,395,0.9442360956618465
538,Connecticut,402,0.6816863105175291
539,Connecticut,409,0.7192740267286462
540,Connecticut,416,0.8859391449194891
541,Connecticut,423,0.17120252652854978
542,Connecticut,430,-0.22540939868620516
543,Connecticut,437,0.43500967365967363
544,Connecticut,444,0.1918944799535154
545,Connecticut,451,0.20272008547008546
546,Connecticut,458,0.581676813559322
547,Connecticut,465,0.9185118483412322
548,Connecticut,472,0.8818961916461917
549,Connecticut,479,0.6588559259259259
550,Connecticut,486,0.671745896656535
551,Connecticut,493,0.8403524678837052
552,Connecticut,500,0.8326525830258302
553,Connecticut,507,0.46386889890534455
554,Connecticut,514,0.8971569411764706
555,Connecticut,521,0.5113928423950448
556,Connecticut,528,-0.5766027086383602
557,Connecticut,535,-0.4079646692607004
558,Connecticut,542,0.7174666211604096
559,Connecticut,549,0.5644694406548432
560,Connecticut,556,0.5503529791816224
561,Connecticut,563,0.39642289048473967
562,Connecticut,570,0.6800845298281092
563,Connecticut,577,0.6045368044515104
564,Connecticut,584,0.45710421369450716
565,Connecticut,591,0.46070142964635064
566,Connecticut,598,-0.4901405873493976
567,Connecticut,605,-0.192006512890095
568,Connecticut,612,0.3273870528109029
569,Connecticut,619,0.037733519553072636
570,Connecticut,626,0.8665878140703518
571,Connecticut,633,-0.4887575328614763
572,Connecticut,640,0.7033561370123692
573,Connecticut,647,-0.24134946004319655
574,Connecticut,654,-0.04445955056179774
575,Connecticut,661,0.016207727797001158
576,Delaware,164,-0.02678252100840337
577,Delaware,171,-0.16646336939721793
578,Delaware,178,0.3368314192849404
579,Delaware,185,-0.4674434343434343
580,Delaware,192,0.23724382591093116
581,Delaware,199,0.17982537960954448
582,Delaware,206,-0.26988954451345754
583,Delaware,213,0.6235521150592216
584,Delaware,220,-0.47430262711864407
585,Delaware,227,0.7489538694992413
586,Delaware,234,-0.14509977272727273
587,Delaware,241,0.17952785714285716
588,Delaware,248,0.3999974903474903
589,Delaware,255,0.30660857142857145
590,Delaware,262,-0.5957623605947956
591,Delaware,269,0.12653228185170012
592,Delaware,276,-0.13121602993304451
593,Delaware,283,-0.1668265548281506
594,Delaware,290,0.036165743502343424
595,Delaware,297,0.7585099315068493
596,Delaware,304,0.7494031877213696
597,Delaware,311,0.7095125716625716
598,Delaware,318,0.5832604084838963
599,Delaware,325,0.4418780318497346
600,Delaware,332,0.17356553191489363
601,Delaware,339,0.27264946571682996
602,Delaware,346,0.7989777350427351
603,Delaware,353,0.3897533032416906
604,Delaware,360,0.43234999999999996
605,Delaware,367,0.8303640361693383
606,Delaware,374,0.8204477282030291
607,Delaware,381,-0.3104427125506073
608,Delaware,388,-0.3396670942912123
609,Delaware,395,0.49897962138084634
610,Delaware,402,-0.46212279329608935
611,Delaware,409,0.9440368574766356
612,Delaware,416,0.9098311198649409
613,Delaware,423,0.596835132382892
614,Delaware,430,0.32719522114895777
615,Delaware,437,-0.1207778683750728
616,Delaware,444,0.48035695014662755
617,Delaware,451,-0.6947878138395591
618,Delaware,458,0.7746465447154472
619,Delaware,465,0.5700038043478262
620,Delaware,472,0.582905367057372
621,Delaware,479,0.2992529411764706
622,Delaware,486,0.8023313765182186
623,Delaware,493,0.6545132920110193
624,Delaware,500,0.0007699690402476775
625,Delaware,507,0.8906784046692606
626,Delaware,514,0.43725970326409497
627,Delaware,521,-0.4031162585034014
628,Delaware,528,-0.8410264350453173
629,Delaware,535,0.11925736724008976
630,Delaware,542,0.398788440492476
631,Delaware,549,0.061357845934379464
632,Delaware,556,-0.6910349137931034
633,Delaware,563,0.8437603246167719
634,Delaware,570,0.8580406091370558
635,Delaware,577,0.89005992
636,Delaware,584,0.43686687116564416
637,Delaware,591,0.07110389105058366
638,Delaware,598,0.29669992424242425
639,Delaware,605,0.5712811141304348
640,Delaware,612,0.08772569974554707
641,Delaware,619,0.15578239095315027
642,Delaware,626,0.44973255240443893
643,Delaware,633,0.31817105263157897
644,Delaware,640,0.6335232159847763
645,Delaware,647,0.717940780911063
646,Delaware,654,0.6287628426395939
647,Delaware,661,-0.22569109826589595
648,District of Columbia,164,0.7148082191780821
649,District of Columbia,171,-0.010582480620155045
650,District of Columbia,178,0.07062872687704025
651,District of Columbia,185,0.39363397565922925
652,District of Columbia,192,0.034466220391349126
653,District of Columbia,199,0.24002063666300769
654,District of Columbia,206,-0.14635937499999999
655,District of Columbia,213,0.47337829861111114
656,District of Columbia,220,-0.40105611510791367
657,District of Columbia,227,0.35222580899763223
658,District of Columbia,234,-0.756921657544957
659,District of Columbia,241,0.12137603930461073
660,District of Columbia,248,0.32072
661,District of Columbia,255,0.19330611086861632
662,District of Columbia,262,0.14447355608591886
663,District of Columbia,269,0.1227327150084317
664,District of Columbia,276,-0.1806388752052545
665,District of Columbia,283,0.5848300331400166
666,District of Columbia,290,0.5553075374732334
667,District of Columbia,297,0.35623723037100946
668,District of Columbia,304,0.6350431287128713
669,District of Columbia,311,0.5389226283367556
670,District of Columbia,318,0.7145417063492063
671,District of Columbia,325,0.6282425462012321
672,District of Columbia,332,0.519514358974359
673,District of Columbia,339,-0.10458977119784657
674,District of Columbia,346,-0.48999034334763947
675,District of Columbia,353,0.14117767710049423
676,District of Columbia,360,0.34256331269349843
677,District of Columbia,367,0.7055025672877847
678,District of Columbia,374,-0.16773776223776224
679,District of Columbia,381,0.8696074565883555
680,District of Columbia,388,0.9101101364522417
681,District of Columbia,395,0.9404253497481813
682,District of Columbia,402,0.37089546979865773
683,District of Columbia,409,0.9025458610271904
684,District of Columbia,416,-0.13905414798206278
685,District of Columbia,423,-0.42816680348896874
686,District of Columbia,430,0.3135163580246914
687,District of Columbia,437,-0.29292176711527207
688,District of Columbia,444,0.6211853238265003
689,District of Columbia,451,0.061671990171990175
690,District of Columbia,458,0.09407405886379193
691,District of Columbia,465,0.2856005457025921
692,District of Columbia,472,0.7539219342604299
693,District of Columbia,479,0.6273811111111111
694,District of Columbia,486,0.8908858316221766
695,District of Columbia,493,0.8725445926966292
696,District of Columbia,500,0.7605956806282722
697,District of Columbia,507,0.8531422993492408
698,District of Columbia,514,-0.3501883312421581
699,District of Columbia,521,-0.7482580901856764
700,District of Columbia,528,0.7454307093425605
701,District of Columbia,535,0.011101273885350302
702,District of Columbia,542,0.15647943519188995
703,District of Columbia,549,0.05566312165263963
704,District of Columbia,556,0.9402183567727609
705,District of Columbia,563,0.08441710398445093
706,District of Columbia,570,0.7617576180257511
707,District of Columbia,577,-0.5537335222672065
708,District of Columbia,584,-0.03323048589341694
709,District of Columbia,591,0.17822784503631964
710,District of Columbia,598,0.06911995286724275
711,District of Columbia,605,0.041073049645390075
712,District of Columbia,612,-0.3686976555455365
713,District of Columbia,619,0.488344885361552
714,District of Columbia,626,0.028427547169811326
715,District of Columbia,633,0.7071917301414582
716,District of Columbia,640,-0.07237078870496591
717,District of Columbia,647,0.14027499999999998
718,District of Columbia,654,0.4193654586636466
719,District of Columbia,661,-0.10849911392405062
720,Florida,164,0.5140696817420436
721,Florida,171,0.5049117829457364
722,Florida,178,0.733789020452099
723,Florida,185,0.3575584258324924
724,Florida,192,-0.26240020181634716
725,Florida,199,0.5635928802588996
726,Florida,206,0.6080052631578947
727,Florida,213,0.9213469198312236
728,Florida,220,0.7643116259477675
729,Florida,227,0.8110880754716981
730,Florida,234,0.8084268219383922
731,Florida,241,0.5011101211689237
732,Florida,248,0.38468
733,Florida,255,0.8231235744680852
734,Florida,262,0.7096497680890538
735,Florida,269,0.22541825980392155
736,Florida,276,0.18416507064364207
737,Florida,283,0.044890151205557824
738,Florida,290,0.5267388085106383
739,Florida,297,0.5298022146507666
740,Florida,304,0.9327231707317074
741,Florida,311,0.7627770773638969
742,Florida,318,0.8465835363457761
743,Florida,325,0.7487541513292434
744,Florida,332,0.4067852403232667
745,Florida,339,0.16906035634743877
746,Florida,346,0.6453190881976992
747,Florida,353,0.5810454025337147
748,Florida,360,0.6082307692307692
749,Florida,367,0.2531291905151267
750,Florida,374,0.581087106017192
751,Florida,381,0.6005162203132896
752,Florida,388,0.844584649967887
753,Florida,395,0.9401319397993312
754,Florida,402,0.9506287701725097
755,Florida,409,0.9931203985932004
756,Florida,416,0.9932095768374165
757,Florida,423,0.9390564819522115
758,Florida,430,0.6229872093023257
759,Florida,437,0.05400104590354445
760,Florida,444,-0.011876699593259732
761,Florida,451,0.30802452715070167
762,Florida,458,0.1913813639432816
763,Florida,465,0.6026458108108108
764,Florida,472,0.6601167076167077
765,Florida,479,0.8772304832713754
766,Florida,486,0.6127343749999999
767,Florida,493,0.9307462225274725
768,Florida,500,0.8716789505796217
769,Florida,507,0.4700103536977492
770,Florida,514,0.6196993597206053
771,Florida,521,-0.709231393775372
772,Florida,528,0.04766740213523131
773,Florida,535,0.0916334047109208
774,Florida,542,0.6618704330175913
775,Florida,549,0.58372
776,Florida,556,0.6444278969957081
777,Florida,563,0.7223583706356311
778,Florida,570,0.5214029322548028
779,Florida,577,0.3596128082736675
780,Florida,584,0.24842637114951166
781,Florida,591,-0.0694230421686747
782,Florida,598,0.5399119728915662
783,Florida,605,0.7278916610169491
784,Florida,612,0.9270222033898304
785,Florida,619,0.8733334134615385
786,Florida,626,0.8677777503090235
787,Florida,633,0.9135893292682927
