id,State,dummy,144,151,158,165
33,Connecticut,0,0,0,0,0
46,Maine,0,1.65468823083022,1.28257211086832,1.59190558144746,1.40625274022707
4,Massachusetts,0,35.1339255922416,35.656564675199,34.8667991344547,35.1443163922071
14,New Hampshire,0,5.31710752741674,9.9763395600796,7.10147733105316,9.68949304561808
12,Rhode Island,0,0.730676327116891,0.748275048521784,0.53696625185487,0.510023890665199
31,Vermont,0,0.337296110583984,0.446372030107039,0.507666716925042,0.519570735702017
16,New Jersey,0,25.7632164532621,17.7832601699491,10.9074083043938,4.18951968601785
11,New York,0,43.6766893520892,43.77040993756,44.2390102853181,44.5994755735189
50,Puerto Rico,0,25.3930629955505,14.5967692786891,15.1705940606623,10.266552463772
51,Virgin Islands,0,3.70367969728562e-07,7.24089892211487e-07,6.99691013748813e-07,6.84744341707595e-07
40,Delaware,0,8.38527577908124,5.75722664072811,6.35056518554427,4.8094096239072
28,District of Columbia,0,0.0132505629774324,0.0097006115518317,0.0156422280438813,0.0082435228718195
18,Maryland,0,9.14117296383615,7.33719729579305,6.20756566806739,6.11725171011468
26,Pennsylvania,0,66.3516263806243,72.560113975344,79.3460542220606,85.6939546463973
32,Virginia,0,37.1616574535982,32.1997092379329,29.1690281758615,26.9511081586502
53,West Virginia,0,6.99967318111553,7.17221258596843,8.00167834433476,8.0570442935439
47,Alabama,0,22.4415126807536,26.5388037149869,23.9131727704262,24.5440488982087
10,Florida,0,108.40798629373,115.44351630251,100.514791483144,101.614187494769
13,Georgia,0,25.6518442155872,26.0354377597114,24.8759819304158,24.4898462256867
23,Kentucky,0,9.31918937654412,8.46881812577456,7.93840140977558,7.84612229894626
41,Mississippi,0,22.5898923317366,21.0290158514638,19.4148752096831,18.9916944993347
15,North Carolina,0,86.7540522399249,63.3717275289911,56.0657655215035,53.8158146804753
27,South Carolina,0,0,7.41335475114956,7.8616544186359,11.2184721862285
20,Tennessee,0,35.9426563266263,33.4166475400528,32.9419727474058,32.6247170564299
1,Illinois,0,39.1542118247922,56.1848886568231,49.3591138370824,61.68014776678
22,Indiana,0,52.6690484947128,54.1418467437918,55.5003408256334,55.158604353939
37,Michigan,0,48.0033120226483,48.8919109880521,49.9145730703783,49.5362262836597
24,Minnesota,0,55.2160228339756,55.9810425654106,60.4726622738161,65.2809534819428
36,Ohio,0,103.881236795689,101.160089790573,114.500053026601,119.921888267042
5,Wisconsin,0,37.6881132483092,42.8931486606574,46.9756295256831,50.487390301933
39,Arkansas,0,35.491126666208,36.6271662853233,36.1483250794114,36.4846994517637
35,Louisiana,0,5.12865613043907,3.26066748228904,3.16020349551456,3.48967709447828
42,New Mexico,0,1.86401584112473,3.86052409429131,3.99381425860327,3.6567253898604
25,Oklahoma,0,72.3007415114065,58.9983058803744,53.2636038892739,49.0990466880876
6,Texas,0,55.5949581589009,52.4775069361235,50.7308665007457,49.4222036057249
34,Iowa,0,10.070567347114,11.2005020919683,11.3762061252941,12.1828600564736
29,Kansas,0,36.5694853300531,37.378371848959,39.7616166915571,41.1245308284094
30,Missouri,0,72.1910911382836,77.7744806487844,81.4308261632813,85.6262559647008
7,Nebraska,0,20.5161324855552,21.0386066376013,21.9377984624578,22.5953807393983
17,Colorado,0,42.5431397194046,50.2447482490733,57.2975199593107,64.7882720502776
49,Montana,0,10.2024997668324,7.42887830718338,5.64502057326283,4.58993479340849
43,North Dakota,0,35.3440165831043,35.1801793296977,35.101016053036,34.4874158686271
38,South Dakota,0,23.5291448613593,27.8715433865272,29.2055905012646,31.7987050129875
8,Utah,0,2.58001316112912,3.55089123278621,3.70654557328996,3.75438437310788
44,Wyoming,0,0.839058510210347,0.770427285450204,1.23151343798103,1.41241965115186
3,Arizona,0,0,5.16202296720503,26.5952862162744,37.5606980131859
2,California,0,88.1215640522089,83.6662483664171,86.2570572386878,87.7808750502667
21,Hawaii,0,0.138507421543356,0.0185407851664121,0.0025265174256953,0.0229199289110057
19,Nevada,0,0,1.80826739929967,2.93427871499706,3.42674910334194
45,Alaska,0,10.8309191415218,9.98983418672364,8.87714955052688,8.19653162916208
48,Idaho,0,1.16730141756345,1.02826301820874,0.919029282696562,0.887550729075448
9,Oregon,0,1.72038343810048,2.34062560339382,2.15322736367025,2.25677860867835
0,Washington,0,0,6.11095433521415,1.2250769829125,4.54062012561669
US,US,0,1420.43670867858,1440.14258921774,1449.67107007428,1500.67002054572
