id,State,467,473,480,487,494
47,Alabama,0,325.201390389057,339.550769442641,353.900148496226,368.24952754981
45,Alaska,0,93.8553414732397,108.048511918987,122.241682364734,368.24952754981
3,Arizona,0,625.50781765334,421.315195435884,251.872127416887,368.24952754981
39,Arkansas,0,325.790755884702,332.454079890239,339.117403895776,368.24952754981
2,California,0,1935.53252877271,1597.26310323941,1330.66214734246,368.24952754981
17,Colorado,0,290.177777517193,340.49523959587,396.017392619573,368.24952754981
33,Connecticut,0,571.288337022603,676.88993306844,782.491529114277,368.24952754981
40,Delaware,0,61.1512183840742,53.6883219149912,66.7408615670225,368.24952754981
28,District of Columbia,0,7.76122461374065,8.44903554778113,9.1368464818216,368.24952754981
10,Florida,0,970.119039795069,1064.50840821808,1158.8977766411,368.24952754981
13,Georgia,0,208.341553166131,213.114155458908,164.322955780597,368.24952754981
21,Hawaii,0,12.6740645940805,14.2421435366843,12.7937372780204,368.24952754981
48,Idaho,0,110.025862204521,88.1085922778913,77.3664952718049,368.24952754981
1,Illinois,0,1086.72396877457,1203.32918177391,1319.93439477325,368.24952754981
22,Indiana,0,900.562322996805,927.953997072448,1045.23114943709,368.24952754981
34,Iowa,0,280.18262685843,266.6300226572,259.100415143912,368.24952754981
29,Kansas,0,245.211626011942,278.096525122322,309.435939135426,368.24952754981
23,Kentucky,0,741.35868094015,793.592249722176,845.825818504202,368.24952754981
35,Louisiana,0,286.428571428571,304.857142857143,323.285714285714,368.24952754981
46,Maine,0,70.8070534351423,89.5502034135962,108.29335339205,368.24952754981
18,Maryland,0,395.085284885384,404.462347386893,413.839409888402,368.24952754981
4,Massachusetts,0,713.583938646454,586.506912762435,547.927454507244,368.24952754981
37,Michigan,0,735.037137152731,863.913928233885,992.79071931504,368.24952754981
24,Minnesota,0,245.099986688369,153.210056830264,102.040059887415,368.24952754981
41,Mississippi,0,168.472098051773,167.398664850581,143.553212295067,368.24952754981
30,Missouri,0,1004.77731050217,1141.53182838593,1278.28634626969,368.24952754981
49,Montana,0,112.299852210138,137.775638082758,163.251423955379,368.24952754981
7,Nebraska,0,168.035301261801,173.636232896648,199.026631395956,368.24952754981
19,Nevada,0,437.538261750079,483.736312458716,529.574046771661,368.24952754981
14,New Hampshire,0,65.7170714295234,87.8218880205035,109.926704611484,368.24952754981
16,New Jersey,0,924.265805606757,1080.03023659014,1168.90449158308,368.24952754981
42,New Mexico,0,535.469283823824,505.996918122306,512.820001737992,368.24952754981
11,New York,0,1689.95533580029,1725.78353275673,1730.99122525856,368.24952754981
15,North Carolina,0,529.770306757226,558.48055897735,587.190811197473,368.24952754981
43,North Dakota,0,42.4481633285693,54.1785513126277,50.836748467524,368.24952754981
36,Ohio,0,912.457759041871,1010.01575882753,1180.21403815645,368.24952754981
25,Oklahoma,0,1071.08422588175,1233.48441120975,1412.04985890615,368.24952754981
9,Oregon,0,853.403066418165,1012.0367652962,1159.23939676124,368.24952754981
26,Pennsylvania,0,1490.50751413108,1553.71927605621,1455.96680473978,368.24952754981
12,Rhode Island,0,54.2028595491512,66.1879199324859,78.1729803158207,368.24952754981
27,South Carolina,0,191.040141748306,157.603397037275,165.386830860127,368.24952754981
38,South Dakota,0,81.081702269397,108.36641864847,110.804390488741,368.24952754981
20,Tennessee,0,627.488080476791,751.666426637059,740.667884449311,368.24952754981
6,Texas,0,1992.08461585997,2040.55425558934,2221.86089622007,368.24952754981
8,Utah,0,64.2071922296334,81.1384165736334,82.0940764805834,368.24952754981
31,Vermont,0,57.8529167106762,70.6432414976367,83.4335662845973,368.24952754981
32,Virginia,0,421.610686606226,442.917920360617,464.225154115007,368.24952754981
0,Washington,0,413.998879449304,300.684784802186,204.686353874758,368.24952754981
53,West Virginia,0,312.487836450316,347.456653679713,382.42547090911,368.24952754981
5,Wisconsin,0,431.505522235707,402.18071817057,425.216686082988,368.24952754981
44,Wyoming,0,22.3233185742083,24.7338177629726,27.1443169517368,368.24952754981
US,US,0,24151.5654405275,27530.824913663,31244.315721051,368.24952754981
