id,State,460,466,473,480,487
3,Arizona,0,625.110743982665,696.03262336404,648.240099091874,600.447453604719
2,California,0,3081.71413310865,3442.54745843625,3162.90695022715,600.447453604719
10,Florida,0,1795.77867633403,1975.19703231726,1744.52201172901,600.447453604719
11,New York,0,1371.21666651357,1531.56914429967,1380.0950865748,600.447453604719
26,Pennsylvania,0,992.765746624574,1133.64029667445,1012.55388351504,600.447453604719
6,Texas,0,2153.39358027601,2434.71130493099,2211.74831068708,600.447453604719
