id,State,474,480,487,494,501
3,Arizona,0,834.067178509956,647.994518984851,521.384291627536,394.77406427022
2,California,0,2046.31090666187,1391.09198532855,1180.30665442802,394.77406427022
10,Florida,0,1003.47139127859,885.139573369798,810.637587897389,394.77406427022
11,New York,0,1641.26954233355,1854.77407640929,1737.27251070421,394.77406427022
26,Pennsylvania,0,1083.86969819376,947.138707097217,688.953232271627,394.77406427022
6,Texas,0,1685.75439555111,1373.72739623044,1096.26243640401,394.77406427022
