id,State,509,515,522,529,536
3,Arizona,0,453.48024324201,302.351182962202,151.222183269895,NaN
2,California,0,516.283048087907,411.191265099389,306.099400430718,NaN
10,Florida,0,846.786701685809,607.065384282568,367.343855287616,NaN
11,New York,0,634.754939258372,466.423401839386,298.091919476118,NaN
26,Pennsylvania,0,626.836886625437,463.328414856812,299.819907105703,NaN
6,Texas,0,1184.80635391801,717.836329760713,250.866285114292,NaN
