id,State,467,473,480,487,494
3,Arizona,0,524.853531973868,476.817337140023,428.78110191451,NaN
2,California,0,3430.53664040565,3178.57971983206,2926.62236363099,NaN
10,Florida,0,1844.95989698026,1719.91608773041,1594.87227848056,NaN
11,New York,0,1515.93850292651,1382.79736943036,1249.65612582278,NaN
26,Pennsylvania,0,1275.81969657378,1182.00616517719,1088.19263378059,NaN
6,Texas,0,2057.64922480279,1836.07474596625,1614.50059495572,NaN
