id,State,dummy,221,228,235,242
US,US,0,779,710,670,619
47,Alabama,0,23,23,23,22
45,Alaska,0,3,3,3,3
3,Arizona,0,23,21,19,18
39,Arkansas,0,19,17,16,14
2,California,0,26,25,23,23
17,Colorado,0,22,20,19,18
33,Connecticut,0,2,2,2,2
40,Delaware,0,2,2,2,1
10,Florida,0,54,51,49,47
13,Georgia,0,19,19,19,19
21,Hawaii,0,0,0,0,0
48,Idaho,0,2,2,2,2
1,Illinois,0,23,23,22,20
22,Indiana,0,26,25,24,23
34,Iowa,0,8,7,7,6
29,Kansas,0,13,12,11,10
23,Kentucky,0,15,15,15,15
35,Louisiana,0,15,14,13,13
46,Maine,0,1,1,1,1
18,Maryland,0,5,5,4,4
4,Massachusetts,0,15,13,12,11
37,Michigan,0,23,20,18,16
24,Minnesota,0,9,8,7,6
41,Mississippi,0,12,11,11,10
30,Missouri,0,15,13,12,11
49,Montana,0,3,3,3,2
7,Nebraska,0,8,6,5,5
19,Nevada,0,7,7,6,6
14,New Hampshire,0,5,4,3,3
16,New Jersey,0,17,16,15,14
42,New Mexico,0,5,5,6,6
11,New York,0,27,25,23,21
15,North Carolina,0,16,15,15,15
43,North Dakota,0,3,3,3,2
36,Ohio,0,23,20,19,17
25,Oklahoma,0,46,45,45,43
9,Oregon,0,2,2,2,2
26,Pennsylvania,0,33,31,30,28
12,Rhode Island,0,1,1,0,0
27,South Carolina,0,10,9,8,8
38,South Dakota,0,4,3,3,3
20,Tennessee,0,24,22,22,21
6,Texas,0,197,173,164,156
8,Utah,0,4,4,4,3
31,Vermont,0,0,0,0,0
32,Virginia,0,31,29,28,27
0,Washington,0,4,4,3,3
53,West Virginia,0,12,11,11,10
5,Wisconsin,0,14,11,10,9
44,Wyoming,0,0,0,0,0
