id,State,dummy,277,284,291,298
47,Alabama,0,20,21,22,23
45,Alaska,0,5,6,7,8
39,Arkansas,0,11,10,10,10
17,Colorado,0,64,46,34,23
33,Connecticut,0,18,16,15,16
40,Delaware,0,5,5,5,4
13,Georgia,0,20,18,17,15
21,Hawaii,0,3,4,4,4
48,Idaho,0,2,2,2,2
1,Illinois,0,49,61,48,54
22,Indiana,0,24,24,24,24
34,Iowa,0,5,6,6,7
29,Kansas,0,6,6,6,6
23,Kentucky,0,17,16,16,16
35,Louisiana,0,16,15,14,13
46,Maine,0,13,12,11,10
18,Maryland,0,11,9,8,8
4,Massachusetts,0,38,30,26,24
37,Michigan,0,40,36,33,32
24,Minnesota,0,5,6,6,6
41,Mississippi,0,10,9,9,9
30,Missouri,0,14,13,13,12
49,Montana,0,4,4,4,4
7,Nebraska,0,2,2,2,1
14,New Hampshire,0,2,2,2,2
16,New Jersey,0,34,28,23,20
42,New Mexico,0,34,34,33,33
15,North Carolina,0,25,23,21,19
43,North Dakota,0,2,3,3,3
36,Ohio,0,30,30,30,30
25,Oklahoma,0,21,22,24,25
9,Oregon,0,11,10,9,8
26,Pennsylvania,0,46,44,42,41
12,Rhode Island,0,4,3,4,4
27,South Carolina,0,10,9,9,9
38,South Dakota,0,1,1,1,2
20,Tennessee,0,22,20,19,17
6,Texas,0,211,199,192,183
8,Utah,0,4,4,3,3
31,Vermont,0,1,1,1,1
32,Virginia,0,27,26,26,26
0,Washington,0,51,55,58,62
53,West Virginia,0,6,7,7,7
5,Wisconsin,0,14,13,12,11
44,Wyoming,0,1,1,1,1
