id,State,dummy,193,200,207,214
45,Alaska,0,0.8,0,0,0
47,Alabama,0,24.5629289062524,24.0226541248407,19.6812776077632,17.2515811306363
39,Arkansas,0,46.5136494397399,43.6526036767849,40.7165549348837,40.0343260552589
3,Arizona,0,72.6878380057068,72.9706263650712,72.2465440488269,64.633890906607
2,California,0,24.8041755480631,19.9104575500757,18.2073072091105,14.4093949831421
17,Colorado,0,18.1924586177973,13.921803607541,16.3289918968056,11.0598369966377
33,Connecticut,0,2.49762184784996,1.51347861225893,1.73031388920447,2.26831139032027
40,Delaware,0,3.54909061583667,2.78319427818802,1.96664192279587,1.46884035192962
10,Florida,0,66.375068879571,61.6547561604242,55.267286607351,52.9816794367433
13,Georgia,0,39.1808912284634,32.0608262397548,30.4762632305514,29.6820287699204
21,Hawaii,0,0,0,0,0
34,Iowa,0,54.5436019378942,52.8865425232685,49.1190400625231,43.1576922558783
48,Idaho,0,1.42991962213799,0.928816034189433,0.676973232421568,0.669344874137969
1,Illinois,0,13.8736251097828,11.3267195877099,9.16475076069027,7.63716774937509
22,Indiana,0,51.0534007601245,51.176994229119,52.0599126824728,42.5551757507996
29,Kansas,0,24.3171353444592,25.1911137664291,23.5377806732728,20.4107954212967
23,Kentucky,0,21.2410429645402,19.0592305167214,17.7081800645324,16.4712968148
35,Louisiana,0,25.9681873073259,19.9995316340719,20.071058552161,23.5725283613644
4,Massachusetts,0,28.7009444222995,22.843202010885,23.4873383574467,19.6551844473358
18,Maryland,0,16.7021691008341,14.2883986195702,13.4204893993532,11.7021549190773
46,Maine,0,1.60978866526361,1.72918151701374,1.55546050738934,0.91881988076439
37,Michigan,0,55.3938880370964,52.9486301427691,51.602237062493,41.8503627352217
24,Minnesota,0,27.1424313639568,23.1148576309305,20.3709879511325,20.2156831517208
30,Missouri,0,69.6921216739392,67.8872731704693,63.6153359438939,57.069620513969
41,Mississippi,0,28.4187788186592,29.2279851579553,27.8060929516807,24.4858012902756
49,Montana,0,12.7932048957892,14.4550071098593,10.80043252904,11.6265952085403
15,North Carolina,0,56.4068839181772,49.2128840911314,44.2216039952517,45.6367879890669
43,North Dakota,0,1.69790579298883,0.727486340532353,0.363743170266176,0.0391639892670152
7,Nebraska,0,41.4147028527185,40.6225395713149,36.5332839580832,31.4896080803546
14,New Hampshire,0,4.24842013514729,3.96415516779412,2.89179734755987,2.22243343593541
16,New Jersey,0,30.4303883786375,27.4619887924384,24.4289361819453,21.7695318216856
42,New Mexico,0,5.94304435986907,5.13900384498089,4.5742987754315,3.73114424656625
19,Nevada,0,15.4828094560682,15.242314656393,14.8136670476387,13.717275211764
11,New York,0,34.2909262450586,29.8963841696607,26.9390063445899,22.7194713907815
36,Ohio,0,46.662573779418,41.3114021385948,36.1255915327556,28.6696542820917
25,Oklahoma,0,85.0461017737559,83.3428654156811,74.8798970193638,62.4486812435116
9,Oregon,0,1.9984333404446,1.74764335468489,1.18545103050617,1.3
26,Pennsylvania,0,62.9186882541237,56.0572283241788,54.6515269880726,49.3563913389148
12,Rhode Island,0,0.395413763539671,0.395413763539671,0.395413763539671,0
27,South Carolina,0,20.4360475010174,18.3878574394176,19.9969027233113,18.0734935701079
38,South Dakota,0,24.1076256729921,22.1563354724201,21.900293004243,17.9845955921922
20,Tennessee,0,44.1354270546473,40.581331848425,38.9060745558087,39.6754304060638
6,Texas,0,327.009778557378,320.737297132484,306.163362158737,284.452844898812
8,Utah,0,8.34206164783792,7.85671974986049,7.2755473958222,6.12726252232573
32,Virginia,0,39.834629759461,33.5561245367285,30.3945155086289,26.4568683716271
31,Vermont,0,0,0,0,0
0,Washington,0,7.59441114723706,7.04628073825878,6.67469273973804,5.32348500028984
5,Wisconsin,0,42.290926827817,45.5303849126901,34.3602182022985,36.907467187952
53,West Virginia,0,23.9364443691259,23.5302163408806,21.3968705678616,19.7543903545789
44,Wyoming,0,4.38875255770363,3.45652582888852,3.91979123415632,3.64148688741309
US,US,0,1661.05636025855,1557.51426789688,1454.60973732341,1317.28558121705
