id,State,460,466,473,480,487
47,Alabama,0,384.386665924814,384.386665924814,384.386665924814,384.386665924814
21,Hawaii,0,21.7383630149843,18.7844132865685,18.5984652014293,384.386665924814
22,Indiana,0,1228,1590,1952,384.386665924814
24,Minnesota,0,574.791183809604,672.222154020328,770.937483160935,384.386665924814
49,Montana,0,72.2279453910385,72.2279453910385,72.2279453910385,384.386665924814
15,North Carolina,0,851.190779031573,949.591612643915,1035.86801195199,384.386665924814
6,Texas,0,2325.23079654559,2672.86662057927,3075.83913326873,384.386665924814
US,US,0,33734.3832397266,40746.7664794532,47759.1497191798,384.386665924814
19,Nevada,0,528.270199635075,666.03060678381,797.228193559997,384.386665924814
29,Kansas,0,365.499087267117,453.192996974545,548.997133487302,384.386665924814
1,Illinois,0,1442.70521995489,1699.58406577825,2006.64645120655,384.386665924814
30,Missouri,0,1317.9184385843,1753.43348126887,2237.98498832723,384.386665924814
9,Oregon,0,736.651685913431,1071.74767422794,1374.73718326828,384.386665924814
3,Arizona,0,1084.62132836418,1305.26453130475,1507.54487872731,384.386665924814
2,California,0,4486.30217702744,4837.29182616126,5632.09562529331,384.386665924814
13,Georgia,0,265.577477209761,281.254942915159,296.932408620557,384.386665924814
34,Iowa,0,263.68275007071,314.799627318542,364.643566476017,384.386665924814
23,Kentucky,0,1089.92429882094,1336.4534353943,1585.14371413519,384.386665924814
35,Louisiana,0,318.853181502326,344.706363004653,370.559544506979,384.386665924814
18,Maryland,0,476.475715617058,560.931132518581,648.021668900156,384.386665924814
46,Maine,0,148.969436047924,148.969436047924,148.969436047924,384.386665924814
37,Michigan,0,625.49369695967,744.931659743401,845.044347239784,384.386665924814
41,Mississippi,0,279.071783725671,294.143567451343,309.215351177014,384.386665924814
43,North Dakota,0,58.3662289789013,59.5180855170613,59.7653305544458,384.386665924814
7,Nebraska,0,112,112,112,384.386665924814
16,New Jersey,0,1420,1840,2260,384.386665924814
36,Ohio,0,1295.43995983942,1619.60812030371,1943.56914489637,384.386665924814
25,Oklahoma,0,1249.05852447545,1607.49046885022,1830.54222820928,384.386665924814
26,Pennsylvania,0,1872,2401,2930,384.386665924814
50,Puerto Rico,0,90.3337022887765,91.1843725270304,91.1843725270304,384.386665924814
27,South Carolina,0,236.812614425065,236.812614425065,236.812614425065,384.386665924814
32,Virginia,0,512.386088247013,517.999508870645,607.887183815155,384.386665924814
0,Washington,0,716.836842176024,756.868653609707,927.650769870396,384.386665924814
5,Wisconsin,0,666.088401433794,805.604537985592,873.4502775941,384.386665924814
53,West Virginia,0,357.701196788976,430.988548162776,514.787481311013,384.386665924814
44,Wyoming,0,83.8797548518701,101.054989234598,118.230223617326,384.386665924814
12,Rhode Island,0,23.9996050164424,30.0170367352229,35.2208149191225,384.386665924814
39,Arkansas,0,662.287396947805,773.98421234595,961.231230028483,384.386665924814
10,Florida,0,1058.71463846514,1148.38324539141,1191.30007049769,384.386665924814
48,Idaho,0,170.788805450644,243.628700162195,253.708623577372,384.386665924814
42,New Mexico,0,411.043810661906,461.088532564196,558.352612141252,384.386665924814
11,New York,0,1931,2465,2999,384.386665924814
20,Tennessee,0,666.576528460165,844.477323742754,1009.52005778248,384.386665924814
45,Alaska,0,61,61,61,384.386665924814
33,Connecticut,0,820.985640880436,1238.46341241207,1689.67413764094,384.386665924814
31,Vermont,0,47.1198161062554,56.8905388336007,60.1268540766172,384.386665924814
17,Colorado,0,182.371882757496,186.413654874941,184.676985032279,384.386665924814
28,District of Columbia,0,59.5161060862295,69.3292874773284,65.5255727701098,384.386665924814
40,Delaware,0,84.6512505262064,95.5266001889224,104.613290808338,384.386665924814
4,Massachusetts,0,657.240792928814,814.3960475055,912.64285919453,384.386665924814
14,New Hampshire,0,35.6379006636784,36.6133105674507,35.1252281414832,384.386665924814
38,South Dakota,0,69,69,69,384.386665924814
8,Utah,0,32.4072177933559,32.4072177933559,32.4072177933559,384.386665924814
51,Virgin Islands,0,0,0,0,384.386665924814
