id,State,488,494,501,508,515
47,Alabama,0,160,146,107,64
45,Alaska,0,79,90,84,64
3,Arizona,0,861,841.5,671.5,64
39,Arkansas,0,241,212,152,64
2,California,0,1428,1146,753,64
17,Colorado,0,309,257,176,64
33,Connecticut,0,249,190,117.5,64
40,Delaware,0,61,84,94,64
28,District of Columbia,0,42,57,64,64
10,Florida,0,1419,1413,1154,64
13,Georgia,0,193,188,153,64
21,Hawaii,0,33,38,37,64
48,Idaho,0,222,177,115,64
1,Illinois,0,474,340,197,64
22,Indiana,0,520,399,247,64
34,Iowa,0,291,226,143,64
29,Kansas,0,122,86,48,64
23,Kentucky,0,219,154,88,64
35,Louisiana,0,217,222,186,64
46,Maine,0,189,157,107,64
18,Maryland,0,224,180,117,64
4,Massachusetts,0,811,701,495,64
37,Michigan,0,1126,953,656,64
24,Minnesota,0,159,121,73,64
41,Mississippi,0,144,135,103,64
30,Missouri,0,647,527,348,64
49,Montana,0,118,119,99,64
7,Nebraska,0,133,106,69,64
19,Nevada,0,154,115,70,64
14,New Hampshire,0,171,190,173,64
16,New Jersey,0,436,324.5,196,64
42,New Mexico,0,233,179,113,64
11,New York,0,1116,784,448,64
15,North Carolina,0,329,282,196,64
43,North Dakota,0,91,77,54,64
36,Ohio,0,627,444,256,64
25,Oklahoma,0,698,564.5,374,64
9,Oregon,0,276,175,90,64
26,Pennsylvania,0,1011,836,565,64
50,Puerto Rico,0,50,34,19,64
12,Rhode Island,0,57,55,44,64
27,South Carolina,0,143,129,94,64
38,South Dakota,0,35,24,13,64
20,Tennessee,0,265,231,165,64
6,Texas,0,1457,1219,829.5,64
8,Utah,0,121,158,171,64
31,Vermont,0,94,96,80,64
51,Virgin Islands,0,1,0,0,64
32,Virginia,0,222,173,111,64
0,Washington,0,330,224,123,64
53,West Virginia,0,271,230,159,64
5,Wisconsin,0,463,379,254,64
44,Wyoming,0,62,74,75,64
US,US,0,19605.5,17081,12817,64
