id,State,dummy,151,158,165,172
45,Alaska,0,22.0092333018236,27.7619985327487,33.4678128052093,39.2064007169392
47,Alabama,0,16.6972895514053,16.3797146746553,7.29199439236107,5.42663752369893
39,Arkansas,0,18.1621522748544,6.80832372403383,0.34882468250615,0
3,Arizona,0,15.5881836959691,10.779483929864,0.545314869769697,0
2,California,0,53.7053887690195,39.9503211048285,23.0067607389268,8.3767933781778
17,Colorado,0,25.6566037693764,32.6144196846368,34.2742755627513,40.0117971316373
33,Connecticut,0,7.16186190893479,11.945636269113,17.5561672982407,23.0186996708721
28,District of Columbia,0,0,0,0,0
40,Delaware,0,1.05940355567476,0.0628179404259188,0,0
10,Florida,0,87.9997124417557,80.6423922416853,62.9682534623394,52.9726674705248
13,Georgia,0,51.6126935321112,61.0774639915207,73.3986645413586,83.7986519443406
21,Hawaii,0,0,0,0,0
34,Iowa,0,8.9089138918299,5.67097962311975,3.4528866819702,0.627123647294749
48,Idaho,0,3.59354591747555,3.01372171019051,3.075697760171,2.63778783321063
1,Illinois,0,23.8486859141548,18.6709253901438,15.0379442133156,10.1424478726742
22,Indiana,0,20.543763255382,8.34293496673518,0,0
29,Kansas,0,18.9582743770876,7.57934548567503,0.822475397855216,0
23,Kentucky,0,32.4162480080778,44.6464264628491,54.801738659982,66.5453088771245
35,Louisiana,0,3.19373065437128,0,0,0
4,Massachusetts,0,52.6178833634836,61.173826689391,59.2461646383435,65.8980866950717
18,Maryland,0,4.19075525971737,1.01640780025354,0,0
46,Maine,0,0.0835921584979881,0,0,0
37,Michigan,0,23.719064246249,7.9916237777755,0,0
24,Minnesota,0,23.801897792862,1.5015125510791,0,0
30,Missouri,0,41.6970243715575,27.8990168321101,13.7661962764991,1.73440391554219
41,Mississippi,0,19.5174215498274,11.1196018506957,3.52701927516104,0.212518673043527
49,Montana,0,10.0362602606957,8.66358913616863,5.95528171723539,3.97445290004482
15,North Carolina,0,0,0,0,0
43,North Dakota,0,23.2547134442644,19.7421431271666,14.982208669285,11.1470608177751
7,Nebraska,0,21.8496295588175,13.6755160862004,14.901721697264,9.14325589214309
14,New Hampshire,0,7.72261048356024,9.37320046166624,8.39333233954036,9.46781766233289
16,New Jersey,0,7.22441330538104,0.33788193971306,0,0
42,New Mexico,0,0,0,0,0
19,Nevada,0,0.159851067363276,0,0,0
11,New York,0,25.7941217921244,16.9246329155418,6.23210242711661,0.259075331899
36,Ohio,0,23.4877571500182,11.2391710206679,0,0
25,Oklahoma,0,31.5178974101377,1.47569822881219,0,0
9,Oregon,0,3.59707064080808,4.64309935142349,4.18012396509978,4.72298290717402
26,Pennsylvania,0,31.262919778,3.31049480495039,0,0
50,Puerto Rico,0,21.0467211084059,23.3662075934794,24.4318398635865,26.4308750121315
12,Rhode Island,0,0,0,0,0
27,South Carolina,0,14.4738305222795,13.7087286533382,12.9497814121955,12.2018200445069
38,South Dakota,0,10.8992292964213,3.72569835045594,0,0
20,Tennessee,0,13.5232354643859,2.24420346686233,0,0
6,Texas,0,74.2274839364002,59.2615436054792,48.2491718331175,34.1281402048728
US,US,0,872.891803964447,464.051173832277,47.9736261860048,0
8,Utah,0,8.0612126413938,11.3618619768406,14.6330214629369,17.9285209465602
32,Virginia,0,56.9659153355279,60.6678030316935,62.8536745947022,66.2097519896418
51,Virgin Islands,0,0,0,0,0
31,Vermont,0,0.234804979390015,0.0279730014877846,0,0
0,Washington,0,7.89193108399612,9.45782302007749,11.8793268487816,13.6515747945126
5,Wisconsin,0,12.9515709128927,1.01406892852721,0,0
53,West Virginia,0,13.184525276655,16.0141718237989,18.7066759668706,21.5109927202242
44,Wyoming,0,6.48704251763155,9.5142847272809,11.0672080803181,13.6512625705032
