id,State,dummy,242,249,256,263
US,US,0,3562.19977614227,3474.24773667891,3362.25958783121,3235.7474526672
45,Alaska,0,1.15566457402489,1.0803069221486,0.987139532042098,1.03810339656424
47,Alabama,0,25.7129342165027,26,26.1067767731756,25.6494204628174
39,Arkansas,0,22,15.1158518711676,10,6.5
3,Arizona,0,128.778165050388,122.377122229773,118.158087507432,114.5
2,California,0,163.272788756219,163.737674732157,162.48334867297,163.103335936376
17,Colorado,0,189.221430932221,186.082542804557,174.994728648275,160
33,Connecticut,0,65,69.161333225973,73.9900381359375,75
28,District of Columbia,0,1.04528860714816,0.938365660510692,0.94039029310161,1.07529351615968
40,Delaware,0,26.7957234520981,28.0852918103731,29.646853473331,30
10,Florida,0,169.934229958793,170.683418582443,169.73561412373,169.006615805967
13,Georgia,0,41.537015111681,42.6119636048653,43,43.4968949002107
21,Hawaii,0,6.1460450101663,6.03312807140338,6.01547806125662,6.04118411294564
34,Iowa,0,19.8846925775196,18,16,15
48,Idaho,0,10.5825296059719,9.95978209080916,8.7857543658324,8
1,Illinois,0,123,121.992939526728,120.113217792865,117.182503705991
22,Indiana,0,62.9511000266928,54.3865364123444,48,43.463147529644
29,Kansas,0,22.9988355111234,21,20,18
23,Kentucky,0,64.6736643768725,53.6872340891798,44.9644605574127,37.3079127750995
35,Louisiana,0,34,32.1109925675599,31.6015409507696,30
4,Massachusetts,0,199.226263761017,199,195,191.688232937526
18,Maryland,0,39.7150955495565,38.3521335103645,39.4824808887332,38.777493406069
46,Maine,0,23,24.0842548157403,24.6237955829639,25.1762009519802
37,Michigan,0,154,147,133,119
24,Minnesota,0,31,30.3559092110233,29,28.1477926998665
30,Missouri,0,55,51,46.9990787050677,42.77602697828
41,Mississippi,0,22,21,20,18.1028023744806
49,Montana,0,13,12,10.2220546135831,9
15,North Carolina,0,48.0014153971403,48.9902926035994,49.5892176172072,49.5799489274833
43,North Dakota,0,5,5,4.99201358831576,4.81546924903429
7,Nebraska,0,15,12,10.4816368989857,8.45046571681296
14,New Hampshire,0,28,28.4258236889828,28.4358259791139,28
16,New Jersey,0,135.718426708235,136.171713380075,136,133.489296820847
42,New Mexico,0,49.5143375875438,48,45,42
19,Nevada,0,105.081485222652,104.404477554954,100.451905280952,95.1233708775738
11,New York,0,320.650609023305,319.339973520075,319.199071996842,318.53870459262
36,Ohio,0,141,141,138,135
25,Oklahoma,0,54,44,33,25.1950315679289
9,Oregon,0,18,17,16,15
26,Pennsylvania,0,219.856169578759,219.301532192835,218.065761318706,219.972429560027
50,Puerto Rico,0,135.703605563968,137.307853155363,138.410380365883,139
12,Rhode Island,0,8.28224186940382,8,8,7.51592814802806
27,South Carolina,0,39.2960424427728,40,40,40.5498017562001
38,South Dakota,0,6.98900540734465,6.93745630486042,6.94940865978577,7.01852628012105
20,Tennessee,0,49.6782598697352,50,50.2588432372288,50
6,Texas,0,279.071701399885,257.219561255604,235.119307616548,203.5
8,Utah,0,10.9041916005007,10.9934241912876,10.7419670828047,10.6973764013748
32,Virginia,0,48,49.8048060092119,50.0113584192701,50.2275251737972
51,Virgin Islands,0,0.0316055932467063,0.000758065973472298,0,0.0777865648394296
31,Vermont,0,6.11164005403378,6.44649427729028,6.41734225024821,6.92204414386769
0,Washington,0,28,28.9951090304922,29,29.871755798735
5,Wisconsin,0,52.8404743751627,50,48,46
53,West Virginia,0,39,36.8567235257462,34,30
44,Wyoming,0,2.83709737058351,2.21502706506278,2.34053238574197,2.16902959793475
