id,State,dummy,144,151,158,165
US,US,0,1648.5,1631.5,1655.5,1739.5
45,Alaska,0,14,22,31,37
47,Alabama,0,33,34,35,37
39,Arkansas,0,38,44,50,56.5
3,Arizona,0,47,35,26,19
2,California,0,58,51,44,39
17,Colorado,0,25,19,15,11
33,Connecticut,0,2,0,0,0
40,Delaware,0,7,7,8,9
10,Florida,0,141,153,165,182
13,Georgia,0,28,24,21,19
34,Iowa,0,17,22,29,35
48,Idaho,0,1,2,3,4
1,Illinois,0,51,62,74,88
22,Indiana,0,44,37,30,25
29,Kansas,0,39,49,59,70
23,Kentucky,0,11,12,13,16
35,Louisiana,0,15,12,10,8
4,Massachusetts,0,44,45.5,47,49.5
18,Maryland,0,17,20,22,26.5
37,Michigan,0,37,29,23,19
24,Minnesota,0,52,39,29,21
30,Missouri,0,64,55,47,40
41,Mississippi,0,34,36,38,42
49,Montana,0,9,5,1,0
15,North Carolina,0,191,244,305,389
43,North Dakota,0,30,27,22,16
7,Nebraska,0,10,4,1,0
14,New Hampshire,0,8,9,11,12
16,New Jersey,0,29,26,22,20
42,New Mexico,0,0,0,0,0
19,Nevada,0,4,4,4,4
11,New York,0,37,32,27,23
36,Ohio,0,66,54,44.5,36
25,Oklahoma,0,72.5,55,41,31
9,Oregon,0,3,5,6,7
26,Pennsylvania,0,62,55,51,47
50,Puerto Rico,0,9,8,7,7
12,Rhode Island,0,0,0,1,3
27,South Carolina,0,31,34,37,40
38,South Dakota,0,21,17,13,9
20,Tennessee,0,52,48,48,44
6,Texas,0,93,98,103,110
8,Utah,0,1,2,2,2
32,Virginia,0,42,43,43,43
0,Washington,0,2,3,5,7
5,Wisconsin,0,43,37,32,27
53,West Virginia,0,12,11,10,9
44,Wyoming,0,2,1,0,0
