id,State,dummy,214,221,228,235
28,District of Columbia,0,8.35024533905942,8.39940940284399,11.1544023152488,15.0574067646758
50,Puerto Rico,0,18.9103323297312,18.3753306864884,17.229652807157,17.229652807157
51,Virgin Islands,0,0,0,0,0
10,Florida,0,50.6364048335015,42.9911365862845,50.3472355122378,45.5707012504515
47,Alabama,0,19.7393289611872,19.8178288747761,19.8178288747761,19.7393289611872
45,Alaska,0,3.08300397908958,3.51944239741675,3.49054307678,4.73535799878516
39,Arkansas,0,28.8737709329726,24.9910176495644,22.671257822547,19.2650233024968
3,Arizona,0,48.6645317451271,41.6459836719295,41.5064990990055,35.6406753420044
2,California,0,20.239120135018,19.5770112358329,19.0468150648664,13.4057754366019
17,Colorado,0,18.0336275027648,17.8778684108046,12.6685304671957,12.6659676768658
33,Connecticut,0,18.7737711757916,23.5704019938646,24.4097904850905,27.2544711453995
40,Delaware,0,6.38096231854646,6.13052958771775,10.3430527458134,10.7385841435464
13,Georgia,0,18.3163718877135,19.6599399661791,14.1511788569063,14.5693542985055
21,Hawaii,0,0,0,0,0
34,Iowa,0,50.6036541133597,43.4473117132897,38.5117230137424,33.925559283907
48,Idaho,0,30.5170693209685,37.9404010063495,48.5005828724443,65.0831265075263
1,Illinois,0,34.1183490985827,32.6437350281063,31.1370845127925,31.3095642995888
22,Indiana,0,43.3996803379751,49.8451761150541,41.6459325846214,33.667005116656
29,Kansas,0,29.1331726182864,23.6409982944609,22.5015800278081,19.8161424988666
23,Kentucky,0,19.0247702415781,14.7056703940884,14.4434365000887,12.2975918516528
35,Louisiana,0,17.281039284942,16.6100711858968,17.8487248342028,9.28313038429892
4,Massachusetts,0,23.2942540626415,20.2577406695805,16.2675290459824,12.0196717919864
18,Maryland,0,32.6617422098266,34.4464971797497,32.0785730719566,30.5978508766273
46,Maine,0,5.86804565732351,4.14662940019115,2.71642895451222,3.39427108187002e-08
37,Michigan,0,52.9156873599449,53.6635117615741,48.8689596780959,43.5735778251345
24,Minnesota,0,10.8207389490364,7.67482581279188,3.66455186820276,0.99997469917041
30,Missouri,0,32.8888281685974,26.9677082255217,22.837144143589,22.3983273500638
41,Mississippi,0,16.9271554515985,14.6253940400394,13.6085646303014,14.2524313043046
49,Montana,0,29.2837404731413,34.1511444428349,36.2090907395303,36.9577093308708
15,North Carolina,0,15.0980103099005,13.9841194334318,14.2052612749747,8.59019338914971
43,North Dakota,0,0.0104034502442193,1.6424372784397,3.38398925702529,2.3802232008569
7,Nebraska,0,36.2126660784036,36.3929538789687,28.9306190788179,25.3300729228007
14,New Hampshire,0,14.2178591964105,18.3861250011914,21.2928454208414,24.8537647696907
16,New Jersey,0,20.5681739141947,20.0710036976849,14.41341078041,16.4853831786921
42,New Mexico,0,26.405735096281,32.3835403018981,38.4523381874797,41.9918697336208
19,Nevada,0,11.6434701449854,10.8412859971469,9.77490892645707,11.523645476486
11,New York,0,19.003766789114,18.0232169974431,13.4779516350047,12.081631155816
36,Ohio,0,33.034972557698,30.5233893524344,25.1907078029444,23.6493127411683
25,Oklahoma,0,82.4656675164887,74.3098537342126,70.5612102585719,64.3031502272968
9,Oregon,0,23.4411436215593,28.5359623929576,35.4069593961488,40.3664789605456
26,Pennsylvania,0,47.991913393385,51.239197960466,42.9922092032864,36.9135485472457
12,Rhode Island,0,1.50691010959582,0.863097007139377,1.30421033839047,1.11377776112725
27,South Carolina,0,11.6862686638119,8.47414967222553,7.16584867683656,8.98756458128249
38,South Dakota,0,10.7062258298265,7.77141174388551,9.24771367524412,7.79216353714688
20,Tennessee,0,17.49427485927,16.6177047262364,12.7715150625417,9.99123818360045
6,Texas,0,91.0921962464883,89.0014831539754,85.7671823324861,84.1816991780197
8,Utah,0,14.4194189328644,17.8249880133437,16.2945794630329,21.6944873029515
32,Virginia,0,26.0631877822759,23.8068516717321,27.8619261444147,24.4515560259589
31,Vermont,0,7.99790845860705,0.107184232975859,0.107184232975859,0.107184232975859
0,Washington,0,20.1704004357839,19.8144874014891,19.7643839274197,18.4549417937426
5,Wisconsin,0,16.5483268727075,14.096857361911,14.3006517705,12.1327472892807
53,West Virginia,0,24.1808070425783,21.6791691336008,21.3928675132602,16.2978966880921
44,Wyoming,0,8.24166884469458,9.14475366336413,11.2471828051429,14.399898537712
US,US,0,1079.66742558725,1018.58059545694,956.898609370366,895.750704188094
