id,State,dummy,298,305,312,319
28,District of Columbia,0,3,3,3,3
50,Puerto Rico,0,16,18,21,24
51,Virgin Islands,0,0,0,0,0
10,Florida,0,102,103,102,102
47,Alabama,0,17,17,17,17
45,Alaska,0,4,4,4,4
39,Arkansas,0,10,9,9,8
3,Arizona,0,50,43,37,33
2,California,0,88,77,67,59
17,Colorado,0,24,21,18,17
33,Connecticut,0,26,23,20,17
40,Delaware,0,6,5,5,5
13,Georgia,0,27,27,28,28
21,Hawaii,0,2,2,2,2
34,Iowa,0,3,2,2,1
48,Idaho,0,6,5,4,3
1,Illinois,0,22,20,19,18
22,Indiana,0,9,9,8,8
29,Kansas,0,4,4,4,5
23,Kentucky,0,8,6,6,5
35,Louisiana,0,6,6,6,6
4,Massachusetts,0,18,15,13,13
18,Maryland,0,6,5,4,4
46,Maine,0,13,12,11,10
37,Michigan,0,27,25,24,24
24,Minnesota,0,4,3,3,3
30,Missouri,0,10,9,9,9
41,Mississippi,0,8,8,8,8
49,Montana,0,8,7,7,7
15,North Carolina,0,26,25,24,24
43,North Dakota,0,1,1,0,0
7,Nebraska,0,4,3,3,3
14,New Hampshire,0,9,9,8,8
16,New Jersey,0,20,18,17,16
42,New Mexico,0,36,33,30,27
19,Nevada,0,40,35,31,28
11,New York,0,74,64,57,51
36,Ohio,0,19,18,18,18
25,Oklahoma,0,17,16,16,16
9,Oregon,0,18,16,15,13
26,Pennsylvania,0,36,32,30,29
12,Rhode Island,0,1,1,1,1
27,South Carolina,0,13,12,11,10
38,South Dakota,0,1,1,1,1
20,Tennessee,0,14,13,13,13
6,Texas,0,63,59,56,54
8,Utah,0,4,3,3,2
32,Virginia,0,31,30,30,30
31,Vermont,0,1,0,0,0
0,Washington,0,57,56,56,56
5,Wisconsin,0,20,19,19,19
53,West Virginia,0,13,12,11,10
44,Wyoming,0,4,4,3,3
US,US,0,843,830,839,864
